37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:45:00.0 (73586)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:45:00.0 (118694)|EXECUTION_STARTED
07:45:00.0 (124049)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:45:00.0 (10474849)|SYSTEM_MODE_ENTER|true
07:45:00.0 (10761462)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:45:00.0 (10775705)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:45:00.0 (10950445)|HEAP_ALLOCATE|[72]|Bytes:3
07:45:00.0 (11004779)|HEAP_ALLOCATE|[77]|Bytes:152
07:45:00.0 (11027233)|HEAP_ALLOCATE|[342]|Bytes:408
07:45:00.0 (11051212)|HEAP_ALLOCATE|[355]|Bytes:408
07:45:00.0 (11073503)|HEAP_ALLOCATE|[467]|Bytes:48
07:45:00.0 (11108343)|HEAP_ALLOCATE|[139]|Bytes:6
07:45:00.0 (11130466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:45:00.0 (11145186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:45:00.0 (11150639)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:45:00.0 (11155734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:45:00.0 (11174217)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:45:00.0 (11183026)|STATEMENT_EXECUTE|[1]
07:45:00.0 (11188812)|STATEMENT_EXECUTE|[1]
07:45:00.0 (11190248)|STATEMENT_EXECUTE|[3]
07:45:00.0 (11734287)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:45:00.0 (11753795)|HEAP_ALLOCATE|[3]|Bytes:1
07:45:00.0 (11761028)|HEAP_ALLOCATE|[3]|Bytes:1
07:45:00.0 (12082591)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:45:00.0 (12091514)|STATEMENT_EXECUTE|[1]
07:45:00.0 (12094363)|STATEMENT_EXECUTE|[1]
07:45:00.0 (12122922)|HEAP_ALLOCATE|[50]|Bytes:5
07:45:00.0 (12148073)|HEAP_ALLOCATE|[56]|Bytes:5
07:45:00.0 (12160030)|HEAP_ALLOCATE|[64]|Bytes:7
07:45:00.0 (12190027)|SYSTEM_MODE_ENTER|false
07:45:00.0 (12206754)|HEAP_ALLOCATE|[3]|Bytes:5
07:45:00.0 (12214277)|SYSTEM_MODE_EXIT|false
07:45:00.0 (12223184)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:45:00.0 (12237185)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:45:00.0 (12281477)|SYSTEM_MODE_ENTER|false
07:45:00.0 (12290075)|HEAP_ALLOCATE|[6]|Bytes:5
07:45:00.0 (12296259)|STATEMENT_EXECUTE|[5]
07:45:00.0 (12300810)|STATEMENT_EXECUTE|[7]
07:45:00.0 (13869502)|HEAP_ALLOCATE|[7]|Bytes:20
07:45:00.0 (13977712)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x327d0e19
07:45:00.0 (13988914)|STATEMENT_EXECUTE|[9]
07:45:00.0 (14000864)|HEAP_ALLOCATE|[9]|Bytes:14
07:45:00.0 (14217349)|HEAP_ALLOCATE|[9]|Bytes:145
07:45:00.0 (14247662)|HEAP_ALLOCATE|[9]|Bytes:159
07:45:00.0 (14273939)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:45:00.0 (14284093)|STATEMENT_EXECUTE|[10]
07:45:00.0 (14289936)|SYSTEM_MODE_EXIT|false
07:45:00.0 (14299814)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:45:00.0 (14348535)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
07:45:00.0 (14355229)|STATEMENT_EXECUTE|[523]
07:45:00.0 (14361023)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
07:45:00.0 (14369075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
07:45:00.0 (14378870)|VARIABLE_SCOPE_BEGIN|[41]|this|PAW_New_EditCntrllr|true|false
07:45:00.0 (14446010)|VARIABLE_ASSIGNMENT|[41]|this|{}|0x4c23bb63
07:45:00.0 (14455964)|STATEMENT_EXECUTE|[1]
07:45:00.0 (14457295)|STATEMENT_EXECUTE|[7]
07:45:00.0 (14458289)|STATEMENT_EXECUTE|[8]
07:45:00.0 (14459118)|STATEMENT_EXECUTE|[9]
07:45:00.0 (14459917)|STATEMENT_EXECUTE|[10]
07:45:00.0 (14460918)|STATEMENT_EXECUTE|[11]
07:45:00.0 (14474954)|VARIABLE_ASSIGNMENT|[11]|this.oppId|""|0x4c23bb63
07:45:00.0 (14480976)|STATEMENT_EXECUTE|[12]
07:45:00.0 (14482085)|STATEMENT_EXECUTE|[13]
07:45:00.0 (14483295)|STATEMENT_EXECUTE|[14]
07:45:00.0 (14484219)|STATEMENT_EXECUTE|[15]
07:45:00.0 (14485019)|STATEMENT_EXECUTE|[16]
07:45:00.0 (14485944)|STATEMENT_EXECUTE|[18]
07:45:00.0 (14486822)|STATEMENT_EXECUTE|[19]
07:45:00.0 (14487621)|STATEMENT_EXECUTE|[20]
07:45:00.0 (14488544)|STATEMENT_EXECUTE|[21]
07:45:00.0 (14489345)|STATEMENT_EXECUTE|[22]
07:45:00.0 (14490279)|STATEMENT_EXECUTE|[23]
07:45:00.0 (14491162)|STATEMENT_EXECUTE|[24]
07:45:00.0 (14491961)|STATEMENT_EXECUTE|[25]
07:45:00.0 (14492759)|STATEMENT_EXECUTE|[26]
07:45:00.0 (14493679)|STATEMENT_EXECUTE|[27]
07:45:00.0 (14494477)|STATEMENT_EXECUTE|[28]
07:45:00.0 (14495403)|STATEMENT_EXECUTE|[30]
07:45:00.0 (14496203)|STATEMENT_EXECUTE|[31]
07:45:00.0 (14497212)|STATEMENT_EXECUTE|[32]
07:45:00.0 (14498011)|STATEMENT_EXECUTE|[33]
07:45:00.0 (14499145)|STATEMENT_EXECUTE|[37]
07:45:00.0 (14499948)|STATEMENT_EXECUTE|[38]
07:45:00.0 (14507269)|HEAP_ALLOCATE|[11]|Bytes:6
07:45:00.0 (14545994)|STATEMENT_EXECUTE|[41]
07:45:00.0 (14548145)|STATEMENT_EXECUTE|[44]
07:45:00.0 (72079953)|HEAP_ALLOCATE|[44]|Bytes:2408
07:45:00.0 (72586512)|VARIABLE_ASSIGNMENT|[44]|PAW_New_EditCntrllr.globalSchemaMap|"{abused_substance__c=Abused_Substance__c, abused_substance__feed=Abused_Substance__Feed, abused_substance__history=Abused_Substance__History, acceptedeventrelation=AcceptedEventRelation, account=Account, account_review__c=Account_Review__c, account_review__history=Account_Review__History, account_satisfaction_survey__c=Account_Satisfaction_Survey__c, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, ...}"|0x54699f21
07:45:00.0 (72606840)|STATEMENT_EXECUTE|[45]
07:45:00.0 (72803328)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"oppId":""}|0x4c23bb63
07:45:00.0 (72828131)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
07:45:00.0 (72839229)|HEAP_ALLOCATE|[32]|Bytes:5
07:45:00.0 (72853919)|VARIABLE_ASSIGNMENT|[32]|this.isTalbott|false|0x4c23bb63
07:45:00.0 (72866275)|STATEMENT_EXECUTE|[46]
07:45:00.0 (72943968)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"isTalbott":false,"oppId":""}|0x4c23bb63
07:45:00.0 (72957967)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
07:45:00.0 (72965593)|HEAP_ALLOCATE|[33]|Bytes:5
07:45:00.0 (72974841)|VARIABLE_ASSIGNMENT|[33]|this.isIop|false|0x4c23bb63
07:45:00.0 (72985089)|STATEMENT_EXECUTE|[47]
07:45:00.0 (73000801)|VARIABLE_ASSIGNMENT|[47]|this.sObjectQueryStr|""|0x4c23bb63
07:45:00.0 (73007803)|STATEMENT_EXECUTE|[48]
07:45:00.0 (73080099)|HEAP_ALLOCATE|[48]|Bytes:4
07:45:00.0 (73221598)|VARIABLE_ASSIGNMENT|[48]|this.quoteObj|{}|0x4c23bb63
07:45:00.0 (73230332)|STATEMENT_EXECUTE|[49]
07:45:00.0 (73344016)|HEAP_ALLOCATE|[49]|Bytes:476
07:45:00.0 (73353970)|HEAP_ALLOCATE|[49]|Bytes:71
07:45:00.0 (73365000)|HEAP_ALLOCATE|[49]|Bytes:84
07:45:00.0 (73380194)|CONSTRUCTOR_ENTRY|[49]|01p0a000004sKzV|<init>()
07:45:00.0 (73407441)|VARIABLE_SCOPE_BEGIN|[545]|this|PAW_New_EditCntrllr.WraperClass|true|false
07:45:00.0 (73452672)|VARIABLE_ASSIGNMENT|[545]|this|{}|0x35b4f224
07:45:00.0 (73460765)|STATEMENT_EXECUTE|[523]
07:45:00.0 (73462648)|STATEMENT_EXECUTE|[524]
07:45:00.0 (73463824)|STATEMENT_EXECUTE|[525]
07:45:00.0 (73464661)|STATEMENT_EXECUTE|[526]
07:45:00.0 (73465739)|STATEMENT_EXECUTE|[527]
07:45:00.0 (73466689)|STATEMENT_EXECUTE|[528]
07:45:00.0 (73467784)|STATEMENT_EXECUTE|[529]
07:45:00.0 (73468592)|STATEMENT_EXECUTE|[530]
07:45:00.0 (73469401)|STATEMENT_EXECUTE|[531]
07:45:00.0 (73470345)|STATEMENT_EXECUTE|[532]
07:45:00.0 (73471420)|STATEMENT_EXECUTE|[533]
07:45:00.0 (73472244)|STATEMENT_EXECUTE|[534]
07:45:00.0 (73473049)|STATEMENT_EXECUTE|[535]
07:45:00.0 (73473983)|STATEMENT_EXECUTE|[536]
07:45:00.0 (73474788)|STATEMENT_EXECUTE|[537]
07:45:00.0 (73475731)|STATEMENT_EXECUTE|[538]
07:45:00.0 (73476535)|STATEMENT_EXECUTE|[539]
07:45:00.0 (73477470)|STATEMENT_EXECUTE|[540]
07:45:00.0 (73478381)|STATEMENT_EXECUTE|[541]
07:45:00.0 (73479189)|STATEMENT_EXECUTE|[542]
07:45:00.0 (73479991)|STATEMENT_EXECUTE|[543]
07:45:00.0 (73498862)|STATEMENT_EXECUTE|[545]
07:45:00.0 (73500382)|STATEMENT_EXECUTE|[546]
07:45:00.0 (73545779)|HEAP_ALLOCATE|[546]|Bytes:4
07:45:00.0 (73732883)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x35b4f224
07:45:00.0 (73748258)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x286375bb
07:45:00.0 (73760653)|VARIABLE_ASSIGNMENT|[524]|this.pyAgrmntWrksht|{}|0x35b4f224
07:45:00.0 (73771751)|STATEMENT_EXECUTE|[547]
07:45:00.0 (73813637)|HEAP_ALLOCATE|[547]|Bytes:4
07:45:00.0 (73943813)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"pyAgrmntWrksht":"0x286375bb"}|0x35b4f224
07:45:00.0 (73957144)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x621485da
07:45:00.0 (73968677)|VARIABLE_ASSIGNMENT|[525]|this.insrncBnft|{}|0x35b4f224
07:45:00.0 (73978942)|STATEMENT_EXECUTE|[548]
07:45:00.0 (74049508)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"insrncBnft":"0x621485da","pyAgrmntWrksht":"0x286375bb"}|0x35b4f224
07:45:00.0 (74062232)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
07:45:00.0 (74072623)|VARIABLE_ASSIGNMENT|[526]|this.insrncBnftSelected|""|0x35b4f224
07:45:00.0 (74083188)|STATEMENT_EXECUTE|[549]
07:45:00.0 (74148024)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"insrncBnft":"0x621485da","insrncBnftSelected":"","pyAgrmntWrksht":"0x286375bb"}|0x35b4f224
07:45:00.0 (74160375)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
07:45:00.0 (74170499)|VARIABLE_ASSIGNMENT|[527]|this.facilitySelected|""|0x35b4f224
07:45:00.0 (74180604)|STATEMENT_EXECUTE|[550]
07:45:00.0 (74244417)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"facilitySelected":"","insrncBnft":"0x621485da","insrncBnftSelected":"","pyAgrmntWrksht":"0x286375bb"}|0x35b4f224
07:45:00.0 (74255816)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
07:45:00.0 (74265345)|VARIABLE_ASSIGNMENT|[528]|this.fcltyPrgrmSelected|""|0x35b4f224
07:45:00.0 (74275280)|STATEMENT_EXECUTE|[551]
