37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:44:06.0 (230849)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:44:06.0 (265026)|EXECUTION_STARTED
07:44:06.0 (268471)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:44:06.0 (394194)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660a0000009uTC
07:44:06.0 (4048117)|HEAP_ALLOCATE|[72]|Bytes:3
07:44:06.0 (4090232)|HEAP_ALLOCATE|[77]|Bytes:152
07:44:06.0 (4104929)|HEAP_ALLOCATE|[342]|Bytes:408
07:44:06.0 (4116364)|HEAP_ALLOCATE|[355]|Bytes:408
07:44:06.0 (4126916)|HEAP_ALLOCATE|[467]|Bytes:48
07:44:06.0 (4151496)|HEAP_ALLOCATE|[139]|Bytes:6
07:44:06.0 (4173251)|HEAP_ALLOCATE|[50]|Bytes:5
07:44:06.0 (4193404)|HEAP_ALLOCATE|[56]|Bytes:5
07:44:06.0 (4199363)|HEAP_ALLOCATE|[64]|Bytes:7
07:44:06.0 (6580690)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:44:06.0 (6593883)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:44:06.0 (10826300)|VF_DESERIALIZE_VIEWSTATE_END
07:44:06.11 (11723644)|SYSTEM_MODE_ENTER|true
07:44:06.11 (11795223)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
07:44:06.11 (11803943)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:44:06.11 (11812477)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
07:44:06.11 (11817864)|STATEMENT_EXECUTE|[1]
07:44:06.12 (12553293)|SYSTEM_MODE_ENTER|true
07:44:06.12 (12603554)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:44:06.12 (12610736)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
07:44:06.12 (12643819)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x4b166acb
07:44:06.12 (12650424)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
07:44:06.12 (12657453)|VARIABLE_ASSIGNMENT|[88]|escape|null
07:44:06.0 (12837474)|SYSTEM_MODE_ENTER|true
07:44:06.0 (12859834)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:44:06.0 (12869491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:44:06.0 (12874185)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:44:06.0 (12878366)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:44:06.0 (12890004)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:44:06.0 (12894731)|STATEMENT_EXECUTE|[1]
07:44:06.0 (12897747)|STATEMENT_EXECUTE|[1]
07:44:06.0 (12899040)|STATEMENT_EXECUTE|[3]
07:44:06.0 (13334894)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:44:06.0 (13352058)|HEAP_ALLOCATE|[3]|Bytes:1
07:44:06.0 (13358364)|HEAP_ALLOCATE|[3]|Bytes:1
07:44:06.0 (13398360)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:44:06.0 (13403140)|STATEMENT_EXECUTE|[1]
07:44:06.0 (13405696)|STATEMENT_EXECUTE|[1]
07:44:06.0 (13420884)|SYSTEM_MODE_ENTER|false
07:44:06.0 (13427843)|HEAP_ALLOCATE|[3]|Bytes:5
07:44:06.0 (13435183)|SYSTEM_MODE_EXIT|false
07:44:06.0 (13442084)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:44:06.0 (13451795)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:44:06.0 (13476583)|SYSTEM_MODE_ENTER|false
07:44:06.0 (13481043)|HEAP_ALLOCATE|[6]|Bytes:5
07:44:06.0 (13485638)|STATEMENT_EXECUTE|[5]
07:44:06.0 (13488789)|STATEMENT_EXECUTE|[7]
07:44:06.0 (14544826)|HEAP_ALLOCATE|[7]|Bytes:20
07:44:06.0 (14589544)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x504403af
07:44:06.0 (14597888)|STATEMENT_EXECUTE|[9]
07:44:06.0 (14601178)|HEAP_ALLOCATE|[9]|Bytes:14
07:44:06.0 (14740648)|HEAP_ALLOCATE|[9]|Bytes:145
07:44:06.0 (14761315)|HEAP_ALLOCATE|[9]|Bytes:159
07:44:06.0 (14785442)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:44:06.0 (14794329)|STATEMENT_EXECUTE|[10]
07:44:06.0 (14799937)|SYSTEM_MODE_EXIT|false
07:44:06.0 (14807100)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:44:06.0 (14841589)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
07:44:06.0 (14846740)|STATEMENT_EXECUTE|[523]
07:44:06.0 (14851184)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
07:44:06.0 (15218758)|SYSTEM_MODE_ENTER|true
07:44:06.0 (16779818)|SYSTEM_MODE_ENTER|true
07:44:06.0 (16833251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:476
07:44:06.0 (16846155)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
07:44:06.0 (20560313)|SYSTEM_MODE_ENTER|true
07:44:06.0 (20617487)|SYSTEM_MODE_ENTER|true
07:44:06.0 (24200879)|SYSTEM_MODE_ENTER|true
07:44:06.0 (24373851)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
07:44:06.0 (24383177)|VARIABLE_SCOPE_BEGIN|[186]|this|PAW_New_EditCntrllr|true|false
07:44:06.0 (24460998)|VARIABLE_ASSIGNMENT|[186]|this|{"estmtCvrgeDaysObj":"0x45a8f64c","faciltyOptions":"0x6c157122","fcltyPrgrmOptions":"0x5ad69145","idToOwnershipFacilit (4 more) ...":"0x4f20511d","idToTypeFacilityMap":"0x4db8d423","insrncBnftMap":"0xa6330d7","insrncBnftOptions":"0x64d1c467","isIop":false,"isTalbott":false,"meta":"0x2934d959","oppId":"00629000004NTeZ","pawObj":"0x22260990","ptntInsrnceOptions":"0x3150608b","ptntInsrncMap":"0x5b48783a","ptntInsrncObj":"0x54399c1b","quoteObj":"0x46416585","recordId":"00629000004NTeZ","rtAdjstmntOptions":"0x742711fe","showPILookup":false,"sObjectQueryStr":"","wrprObj":"0x72d0f70e"}|0x232e44bd
07:44:06.0 (24478122)|STATEMENT_EXECUTE|[186]
07:44:06.0 (24479696)|STATEMENT_EXECUTE|[190]
07:44:06.0 (24491868)|HEAP_ALLOCATE|[190]|Bytes:4
07:44:06.0 (24535647)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:06.0 (24546171)|VARIABLE_ASSIGNMENT|[190]|this.ptntInsrnceOptions|[]|0x232e44bd
07:44:06.0 (24551120)|STATEMENT_EXECUTE|[191]
07:44:06.0 (24559922)|HEAP_ALLOCATE|[191]|Bytes:12
07:44:06.0 (24610423)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:44:06.0 (24618126)|STATEMENT_EXECUTE|[192]
07:44:06.0 (24642383)|HEAP_ALLOCATE|[192]|Bytes:4
07:44:06.0 (24648120)|HEAP_ALLOCATE|[192]|Bytes:95
07:44:06.0 (24658026)|HEAP_ALLOCATE|[192]|Bytes:4
07:44:06.0 (24667176)|HEAP_ALLOCATE|[192]|Bytes:7
07:44:06.0 (24940358)|SOQL_EXECUTE_BEGIN|[192]|Aggregations:0|SELECT Id, Name, Insurance_Company__c FROM Patient_Insurance__c WHERE Opportunity__c = :tmpVar1
07:44:06.0 (28034540)|SOQL_EXECUTE_END|[192]|Rows:4
07:44:06.0 (28054829)|HEAP_ALLOCATE|[192]|Bytes:20
07:44:06.0 (28076512)|HEAP_ALLOCATE|[192]|Bytes:449
07:44:06.0 (28119786)|HEAP_ALLOCATE|[192]|Bytes:20
07:44:06.0 (28147488)|HEAP_ALLOCATE|[192]|Bytes:16
07:44:06.0 (28157445)|HEAP_ALLOCATE|[192]|Bytes:4
07:44:06.0 (28161972)|HEAP_ALLOCATE|[192]|Bytes:16
07:44:06.0 (28165985)|HEAP_ALLOCATE|[192]|Bytes:4
07:44:06.0 (28168655)|HEAP_ALLOCATE|[192]|Bytes:16
07:44:06.0 (28171876)|HEAP_ALLOCATE|[192]|Bytes:4
07:44:06.0 (28175034)|HEAP_ALLOCATE|[192]|Bytes:16
07:44:06.0 (28178479)|HEAP_ALLOCATE|[192]|Bytes:4
