37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:43:32.0 (300788)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:43:32.0 (342059)|EXECUTION_STARTED
07:43:32.0 (346286)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:43:32.0 (15074291)|SYSTEM_MODE_ENTER|true
07:43:32.0 (15379863)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:43:32.0 (15403388)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:43:32.0 (15542297)|HEAP_ALLOCATE|[72]|Bytes:3
07:43:32.0 (15577619)|HEAP_ALLOCATE|[77]|Bytes:152
07:43:32.0 (15593391)|HEAP_ALLOCATE|[342]|Bytes:408
07:43:32.0 (15610852)|HEAP_ALLOCATE|[355]|Bytes:408
07:43:32.0 (15628284)|HEAP_ALLOCATE|[467]|Bytes:48
07:43:32.0 (15656674)|HEAP_ALLOCATE|[139]|Bytes:6
07:43:32.0 (15675812)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:43:32.0 (15684676)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:43:32.0 (15689394)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:43:32.0 (15694296)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:43:32.0 (15706715)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:43:32.0 (15711996)|STATEMENT_EXECUTE|[1]
07:43:32.0 (15714993)|STATEMENT_EXECUTE|[1]
07:43:32.0 (15716337)|STATEMENT_EXECUTE|[3]
07:43:32.0 (17161881)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:43:32.0 (17181485)|HEAP_ALLOCATE|[3]|Bytes:1
07:43:32.0 (17188681)|HEAP_ALLOCATE|[3]|Bytes:1
07:43:32.0 (17214624)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:43:32.0 (17220562)|STATEMENT_EXECUTE|[1]
07:43:32.0 (17223686)|STATEMENT_EXECUTE|[1]
