37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:22:42.0 (347849)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:22:42.0 (391676)|EXECUTION_STARTED
08:22:42.0 (396435)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:22:42.0 (11309288)|SYSTEM_MODE_ENTER|true
08:22:42.0 (11564113)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:22:42.0 (11582402)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:22:42.0 (11757876)|HEAP_ALLOCATE|[72]|Bytes:3
08:22:42.0 (11810099)|HEAP_ALLOCATE|[77]|Bytes:152
08:22:42.0 (11831006)|HEAP_ALLOCATE|[342]|Bytes:408
08:22:42.0 (11849702)|HEAP_ALLOCATE|[355]|Bytes:408
08:22:42.0 (11866877)|HEAP_ALLOCATE|[467]|Bytes:48
08:22:42.0 (11900339)|HEAP_ALLOCATE|[139]|Bytes:6
08:22:42.0 (11920351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:22:42.0 (11929577)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:22:42.0 (11934503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:22:42.0 (11939429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:22:42.0 (11960483)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:22:42.0 (11967552)|STATEMENT_EXECUTE|[1]
08:22:42.0 (11974615)|STATEMENT_EXECUTE|[1]
