37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:44:02.0 (239381)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:44:02.0 (279257)|EXECUTION_STARTED
07:44:02.0 (283613)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:44:02.0 (10805166)|SYSTEM_MODE_ENTER|true
07:44:02.0 (11037691)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:44:02.0 (11050291)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:44:02.0 (11225392)|HEAP_ALLOCATE|[72]|Bytes:3
07:44:02.0 (11269637)|HEAP_ALLOCATE|[77]|Bytes:152
07:44:02.0 (11284293)|HEAP_ALLOCATE|[342]|Bytes:408
07:44:02.0 (11297917)|HEAP_ALLOCATE|[355]|Bytes:408
07:44:02.0 (11308860)|HEAP_ALLOCATE|[467]|Bytes:48
07:44:02.0 (11337720)|HEAP_ALLOCATE|[139]|Bytes:6
07:44:02.0 (11353029)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:44:02.0 (11360590)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:44:02.0 (11364884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:44:02.0 (11371840)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:44:02.0 (11388085)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:44:02.0 (11394092)|STATEMENT_EXECUTE|[1]
07:44:02.0 (11398882)|STATEMENT_EXECUTE|[1]
07:44:02.0 (11400113)|STATEMENT_EXECUTE|[3]
07:44:02.0 (11840089)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:44:02.0 (11857297)|HEAP_ALLOCATE|[3]|Bytes:1
07:44:02.0 (11863305)|HEAP_ALLOCATE|[3]|Bytes:1
07:44:02.0 (12169134)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:44:02.0 (12177111)|STATEMENT_EXECUTE|[1]
07:44:02.0 (12180794)|STATEMENT_EXECUTE|[1]
07:44:02.0 (12210581)|HEAP_ALLOCATE|[50]|Bytes:5
07:44:02.0 (12234409)|HEAP_ALLOCATE|[56]|Bytes:5
07:44:02.0 (12242413)|HEAP_ALLOCATE|[64]|Bytes:7
07:44:02.0 (12267449)|SYSTEM_MODE_ENTER|false
07:44:02.0 (12284607)|HEAP_ALLOCATE|[3]|Bytes:5
07:44:02.0 (12293000)|SYSTEM_MODE_EXIT|false
07:44:02.0 (12301573)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:44:02.0 (12315610)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:44:02.0 (12347778)|SYSTEM_MODE_ENTER|false
07:44:02.0 (12353538)|HEAP_ALLOCATE|[6]|Bytes:5
07:44:02.0 (12357046)|STATEMENT_EXECUTE|[5]
07:44:02.0 (12361727)|STATEMENT_EXECUTE|[7]
07:44:02.0 (13561056)|HEAP_ALLOCATE|[7]|Bytes:20
07:44:02.0 (13618616)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x6dd7a924
07:44:02.0 (13628056)|STATEMENT_EXECUTE|[9]
07:44:02.0 (13631359)|HEAP_ALLOCATE|[9]|Bytes:14
