37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
05:36:15.0 (576670)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
05:36:15.0 (616925)|EXECUTION_STARTED
05:36:15.0 (620314)|CODE_UNIT_STARTED|[EXTERNAL]|01pj0000004Sbv4|CreateOpportunityExtTest.Test1
05:36:15.0 (1364050)|HEAP_ALLOCATE|[72]|Bytes:3
05:36:15.0 (1403107)|HEAP_ALLOCATE|[77]|Bytes:152
05:36:15.0 (1420045)|HEAP_ALLOCATE|[342]|Bytes:408
05:36:15.0 (1433587)|HEAP_ALLOCATE|[355]|Bytes:408
05:36:15.0 (1445918)|HEAP_ALLOCATE|[467]|Bytes:48
05:36:15.0 (1473927)|HEAP_ALLOCATE|[139]|Bytes:6
05:36:15.0 (1487145)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1830
05:36:15.0 (1497959)|METHOD_ENTRY|[2]|01pj0000004Sbv4|CreateOpportunityExtTest.CreateOpportunityExtTest()
05:36:15.0 (1503141)|STATEMENT_EXECUTE|[2]
05:36:15.0 (1506793)|STATEMENT_EXECUTE|[2]
05:36:15.0 (1509996)|METHOD_EXIT|[2]|CreateOpportunityExtTest
05:36:15.0 (1542911)|HEAP_ALLOCATE|[50]|Bytes:5
05:36:15.0 (1562883)|HEAP_ALLOCATE|[56]|Bytes:5
05:36:15.0 (1569299)|HEAP_ALLOCATE|[64]|Bytes:7
05:36:15.0 (1609636)|STATEMENT_EXECUTE|[4]
05:36:15.0 (1611160)|STATEMENT_EXECUTE|[5]
05:36:15.0 (1844634)|HEAP_ALLOCATE|[5]|Bytes:4
05:36:15.0 (1919863)|HEAP_ALLOCATE|[5]|Bytes:8
05:36:15.0 (2660888)|VARIABLE_ASSIGNMENT|[5]|this.Name|"testCode"|0x6f0b5e0a
05:36:15.0 (2689579)|VARIABLE_ASSIGNMENT|[5]|this.Inactive__c|false|0x6f0b5e0a
05:36:15.0 (2720323)|VARIABLE_SCOPE_BEGIN|[5]|callinCodeObj|Call_in_Code__c|true|false
05:36:15.0 (2739552)|VARIABLE_ASSIGNMENT|[5]|callinCodeObj|{"Name":"testCode","Inactive__c":false}|0x6f0b5e0a
05:36:15.0 (2744718)|STATEMENT_EXECUTE|[6]
05:36:15.0 (2775860)|HEAP_ALLOCATE|[6]|Bytes:8
05:36:15.0 (2785722)|DML_BEGIN|[6]|Op:Insert|Type:Call_in_Code__c|Rows:1
05:36:15.0 (2813765)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:36:15.0 (140676400)|DML_END|[6]
