37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:23:11.0 (71222)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:23:11.0 (125253)|EXECUTION_STARTED
08:23:11.0 (131074)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:23:11.0 (319086)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660a0000009uTC
08:23:11.0 (4394521)|HEAP_ALLOCATE|[72]|Bytes:3
08:23:11.0 (4457309)|HEAP_ALLOCATE|[77]|Bytes:152
08:23:11.0 (4482288)|HEAP_ALLOCATE|[342]|Bytes:408
08:23:11.0 (4502591)|HEAP_ALLOCATE|[355]|Bytes:408
08:23:11.0 (4521957)|HEAP_ALLOCATE|[467]|Bytes:48
08:23:11.0 (4559428)|HEAP_ALLOCATE|[139]|Bytes:6
08:23:11.0 (4594924)|HEAP_ALLOCATE|[50]|Bytes:5
08:23:11.0 (4624792)|HEAP_ALLOCATE|[56]|Bytes:5
08:23:11.0 (4637507)|HEAP_ALLOCATE|[64]|Bytes:7
08:23:11.0 (8790862)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:23:11.0 (8806623)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:23:11.0 (14642732)|VF_DESERIALIZE_VIEWSTATE_END
08:23:11.15 (15742361)|SYSTEM_MODE_ENTER|true
08:23:11.15 (15840094)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
08:23:11.15 (15852860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:23:11.15 (15867737)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
08:23:11.15 (15874085)|STATEMENT_EXECUTE|[1]
08:23:11.16 (16919410)|SYSTEM_MODE_ENTER|true
08:23:11.16 (16981987)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
08:23:11.16 (16992239)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
08:23:11.16 (17037630)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x6d7a862
08:23:11.16 (17046538)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
08:23:11.16 (17056203)|VARIABLE_ASSIGNMENT|[88]|escape|null
08:23:11.0 (17289277)|SYSTEM_MODE_ENTER|true
08:23:11.0 (17321221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:23:11.0 (17333944)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:23:11.0 (17340406)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:23:11.0 (17346138)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:23:11.0 (17359909)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:23:11.0 (17365762)|STATEMENT_EXECUTE|[1]
08:23:11.0 (17370205)|STATEMENT_EXECUTE|[1]
08:23:11.0 (17371604)|STATEMENT_EXECUTE|[3]
08:23:11.0 (17466663)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
08:23:11.0 (17484423)|HEAP_ALLOCATE|[3]|Bytes:1
08:23:11.0 (17492528)|HEAP_ALLOCATE|[3]|Bytes:1
08:23:11.0 (17541919)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
08:23:11.0 (17549541)|STATEMENT_EXECUTE|[1]
08:23:11.0 (17552608)|STATEMENT_EXECUTE|[1]
08:23:11.0 (17570767)|SYSTEM_MODE_ENTER|false
08:23:11.0 (17579966)|HEAP_ALLOCATE|[3]|Bytes:5
08:23:11.0 (17588665)|SYSTEM_MODE_EXIT|false
08:23:11.0 (17598092)|METHOD_EXIT|[1]|PAW_YearEnd_Config
08:23:11.0 (17608590)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:23:11.0 (17642476)|SYSTEM_MODE_ENTER|false
08:23:11.0 (17650960)|HEAP_ALLOCATE|[6]|Bytes:5
08:23:11.0 (17656868)|STATEMENT_EXECUTE|[5]
08:23:11.0 (17661549)|STATEMENT_EXECUTE|[7]
08:23:11.0 (18542809)|HEAP_ALLOCATE|[7]|Bytes:20
08:23:11.0 (18596142)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x6a9afcce
08:23:11.0 (18606521)|STATEMENT_EXECUTE|[9]
08:23:11.0 (18610542)|HEAP_ALLOCATE|[9]|Bytes:14
08:23:11.0 (18787268)|HEAP_ALLOCATE|[9]|Bytes:145
08:23:11.0 (18819512)|HEAP_ALLOCATE|[9]|Bytes:159
08:23:11.0 (18854122)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
08:23:11.0 (18867200)|STATEMENT_EXECUTE|[10]
08:23:11.0 (18873217)|SYSTEM_MODE_EXIT|false
08:23:11.0 (18882894)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:23:11.0 (18931936)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
08:23:11.0 (18938839)|STATEMENT_EXECUTE|[523]
08:23:11.0 (18944706)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
08:23:11.0 (19402192)|SYSTEM_MODE_ENTER|true
