40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:31:30.0 (551201)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:31:30.0 (590992)|EXECUTION_STARTED
01:31:30.0 (594874)|CODE_UNIT_STARTED|[EXTERNAL]|FutureHandler - state load
01:31:30.0 (1706814)|CODE_UNIT_FINISHED|FutureHandler - state load
01:31:30.0 (2785682)|EXECUTION_FINISHED
01:31:30.32 (32018469)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:31:30.32 (32036481)|EXECUTION_STARTED
01:31:30.32 (32040189)|CODE_UNIT_STARTED|[EXTERNAL]|01p0a000004sKkr|CCPullTripFromConcurAndSF.pullTripFromConcurAndSFExecute
01:31:30.32 (32434177)|VARIABLE_SCOPE_BEGIN|[4]|CCPullTripFromConcurAndSF.accessToken|String|false|true
01:31:30.32 (32447117)|VARIABLE_SCOPE_BEGIN|[8]|CCPullTripFromConcurAndSF.lstApxlog|List<Apex_Debug_log__c>|true|true
01:31:30.32 (32622325)|HEAP_ALLOCATE|[72]|Bytes:3
01:31:30.32 (32662163)|HEAP_ALLOCATE|[77]|Bytes:152
01:31:30.32 (32676616)|HEAP_ALLOCATE|[342]|Bytes:408
01:31:30.32 (32690620)|HEAP_ALLOCATE|[355]|Bytes:408
01:31:30.32 (32702696)|HEAP_ALLOCATE|[467]|Bytes:48
01:31:30.32 (32728556)|HEAP_ALLOCATE|[139]|Bytes:6
01:31:30.32 (32741492)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:31:30.32 (33047083)|METHOD_ENTRY|[1]|01p0a000004sKkr|CCPullTripFromConcurAndSF.CCPullTripFromConcurAndSF()
01:31:30.32 (33055376)|STATEMENT_EXECUTE|[1]
01:31:30.32 (33059263)|STATEMENT_EXECUTE|[1]
01:31:30.32 (33060187)|STATEMENT_EXECUTE|[8]
01:31:30.32 (33087507)|HEAP_ALLOCATE|[8]|Bytes:4
01:31:30.32 (33162942)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:30.32 (33187328)|VARIABLE_ASSIGNMENT|[8]|CCPullTripFromConcurAndSF.lstApxlog|[]|0x1c9f4d35
01:31:30.32 (33198040)|METHOD_EXIT|[1]|CCPullTripFromConcurAndSF
01:31:30.32 (33209290)|STATEMENT_EXECUTE|[12]
01:31:30.32 (33210724)|STATEMENT_EXECUTE|[14]
01:31:30.32 (33763191)|HEAP_ALLOCATE|[14]|Bytes:12
01:31:30.32 (33786439)|CONSTRUCTOR_ENTRY|[14]|01p29000000A138|<init>()
01:31:30.32 (33813201)|VARIABLE_SCOPE_BEGIN|[3]|this|CCPullTripFromConcurAndSFService.PullTripResponse|true|false
01:31:30.32 (33868602)|VARIABLE_ASSIGNMENT|[3]|this|{}|0x6b7aed12
01:31:30.32 (33880217)|HEAP_ALLOCATE|[8]|Bytes:6
01:31:30.32 (33928525)|STATEMENT_EXECUTE|[3]
01:31:30.32 (33930273)|STATEMENT_EXECUTE|[4]
01:31:30.32 (33931186)|STATEMENT_EXECUTE|[5]
01:31:30.32 (33932121)|STATEMENT_EXECUTE|[7]
01:31:30.32 (33932923)|STATEMENT_EXECUTE|[8]
01:31:30.32 (33944099)|HEAP_ALLOCATE|[50]|Bytes:5
01:31:30.32 (33959010)|HEAP_ALLOCATE|[56]|Bytes:5
01:31:30.32 (33965554)|HEAP_ALLOCATE|[64]|Bytes:7
01:31:30.32 (33985748)|HEAP_ALLOCATE|[8]|Bytes:5
01:31:30.32 (33995846)|VARIABLE_ASSIGNMENT|[8]|this.isSuccess|true|0x6b7aed12
01:31:30.32 (34000176)|STATEMENT_EXECUTE|[9]
01:31:30.32 (34003496)|HEAP_ALLOCATE|[9]|Bytes:5
01:31:30.32 (34008454)|VARIABLE_ASSIGNMENT|[9]|this.reSchedulePull|false|0x6b7aed12
01:31:30.32 (34015421)|CONSTRUCTOR_EXIT|[14]|01p29000000A138|<init>()
01:31:30.32 (34021053)|VARIABLE_SCOPE_BEGIN|[14]|pullTripResponse|CCPullTripFromConcurAndSFService.PullTripResponse|true|false
01:31:30.32 (34041408)|VARIABLE_ASSIGNMENT|[14]|pullTripResponse|{"isSuccess":true,"reSchedulePull":false}|0x6b7aed12
01:31:30.32 (34104461)|STATEMENT_EXECUTE|[16]
01:31:30.32 (34106143)|STATEMENT_EXECUTE|[17]
01:31:30.32 (34169392)|VARIABLE_SCOPE_BEGIN|[23]|CCPullTripFromConcurAndSFService.INCLUDECANCELLEDTRIPSFLAG|String|false|true
01:31:30.32 (34178135)|VARIABLE_SCOPE_BEGIN|[19]|CCPullTripFromConcurAndSFService.INCLUDECANCELLEDTRIPSPARAMETER|String|false|true
01:31:30.32 (34184497)|VARIABLE_SCOPE_BEGIN|[25]|CCPullTripFromConcurAndSFService.INCLUDEGUESTBOOKINGSFLAG|String|false|true
01:31:30.32 (34190433)|VARIABLE_SCOPE_BEGIN|[21]|CCPullTripFromConcurAndSFService.INCLUDEGUESTBOOKINGSPARAMETER|String|false|true
01:31:30.32 (34196554)|VARIABLE_SCOPE_BEGIN|[22]|CCPullTripFromConcurAndSFService.INCLUDEPERSONALTRIPSFLAG|String|false|true
01:31:30.32 (34202351)|VARIABLE_SCOPE_BEGIN|[18]|CCPullTripFromConcurAndSFService.INCLUDEPERSONALTRIPSPARAMETER|String|false|true
01:31:30.32 (34208500)|VARIABLE_SCOPE_BEGIN|[24]|CCPullTripFromConcurAndSFService.INCLUDEVIRTUALTRIPSFLAG|String|false|true
01:31:30.32 (34214307)|VARIABLE_SCOPE_BEGIN|[20]|CCPullTripFromConcurAndSFService.INCLUDEVIRTUALTRIPSPARAMETER|String|false|true
01:31:30.32 (34220778)|VARIABLE_SCOPE_BEGIN|[17]|CCPullTripFromConcurAndSFService.pullTripEndpoint|String|false|true
01:31:30.32 (34232722)|VARIABLE_SCOPE_BEGIN|[15]|CCPullTripFromConcurAndSFService.tripConcurStartDate|Date|false|true
01:31:30.32 (34241448)|VARIABLE_SCOPE_BEGIN|[16]|CCPullTripFromConcurAndSFService.tripConncurEndDate|Date|false|true
01:31:30.32 (34255554)|VARIABLE_SCOPE_BEGIN|[14]|CCPullTripFromConcurAndSFService.tripSFEndDate|Date|false|true
01:31:30.32 (34263277)|VARIABLE_SCOPE_BEGIN|[13]|CCPullTripFromConcurAndSFService.tripSFStartDate|Date|false|true
01:31:30.32 (34273349)|HEAP_ALLOCATE|[17]|Bytes:16
01:31:30.32 (34279941)|HEAP_ALLOCATE|[17]|Bytes:10
01:31:30.32 (34283587)|HEAP_ALLOCATE|[17]|Bytes:2
01:31:30.32 (34286746)|HEAP_ALLOCATE|[17]|Bytes:5
01:31:30.32 (34295196)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDECANCELLEDTRIPSFLAG|"false"
01:31:30.32 (34299345)|HEAP_ALLOCATE|[17]|Bytes:21
01:31:30.32 (34306792)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDECANCELLEDTRIPSPARAMETER|"includeCancelledTrip (1 more) ..."
01:31:30.32 (34310642)|HEAP_ALLOCATE|[17]|Bytes:4
01:31:30.32 (34315080)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEGUESTBOOKINGSFLAG|"true"
01:31:30.32 (34318807)|HEAP_ALLOCATE|[17]|Bytes:20
01:31:30.32 (34323106)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEGUESTBOOKINGSPARAMETER|"includeGuestBookings"
01:31:30.32 (34326606)|HEAP_ALLOCATE|[17]|Bytes:5
01:31:30.32 (34330948)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEPERSONALTRIPSFLAG|"false"
01:31:30.32 (34334131)|HEAP_ALLOCATE|[17]|Bytes:20
01:31:30.32 (34338666)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEPERSONALTRIPSPARAMETER|"includePersonalTrips"
01:31:30.32 (34342829)|HEAP_ALLOCATE|[17]|Bytes:5
01:31:30.32 (34346761)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEVIRTUALTRIPSFLAG|"false"
01:31:30.32 (34349737)|HEAP_ALLOCATE|[17]|Bytes:19
01:31:30.32 (34353920)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.INCLUDEVIRTUALTRIPSPARAMETER|"includeVirtualTrips"
01:31:30.32 (34371028)|METHOD_ENTRY|[1]|01p29000000A138|CCPullTripFromConcurAndSFService.CCPullTripFromConcurAndSFService()
01:31:30.32 (34375368)|STATEMENT_EXECUTE|[1]
01:31:30.32 (34377464)|STATEMENT_EXECUTE|[1]
01:31:30.32 (34378290)|STATEMENT_EXECUTE|[3]
01:31:30.32 (34379216)|STATEMENT_EXECUTE|[13]
01:31:30.32 (34415006)|HEAP_ALLOCATE|[13]|Bytes:4
01:31:30.32 (34423626)|HEAP_ALLOCATE|[13]|Bytes:17
01:31:30.32 (36763760)|HEAP_ALLOCATE|[13]|Bytes:1
01:31:30.32 (36820771)|HEAP_ALLOCATE|[13]|Bytes:4
01:31:30.32 (36855806)|VARIABLE_ASSIGNMENT|[13]|CCPullTripFromConcurAndSFService.tripSFStartDate|"2018-02-02T00:00:00.000Z"
01:31:30.32 (36861509)|STATEMENT_EXECUTE|[14]
01:31:30.32 (36882188)|HEAP_ALLOCATE|[14]|Bytes:4
01:31:30.32 (36889759)|HEAP_ALLOCATE|[14]|Bytes:15
01:31:30.32 (36907803)|HEAP_ALLOCATE|[14]|Bytes:1
01:31:30.32 (36931359)|HEAP_ALLOCATE|[14]|Bytes:4
01:31:30.32 (36949416)|VARIABLE_ASSIGNMENT|[14]|CCPullTripFromConcurAndSFService.tripSFEndDate|"2018-02-03T00:00:00.000Z"
01:31:30.32 (36954160)|STATEMENT_EXECUTE|[15]
01:31:30.32 (36967438)|HEAP_ALLOCATE|[15]|Bytes:4
01:31:30.32 (36973649)|HEAP_ALLOCATE|[15]|Bytes:21
01:31:30.32 (36984910)|HEAP_ALLOCATE|[15]|Bytes:1
01:31:30.32 (37004562)|HEAP_ALLOCATE|[15]|Bytes:4
01:31:30.32 (37021008)|VARIABLE_ASSIGNMENT|[15]|CCPullTripFromConcurAndSFService.tripConcurStartDate|"2018-02-02T00:00:00.000Z"
01:31:30.32 (37025116)|STATEMENT_EXECUTE|[16]
01:31:30.32 (37036185)|HEAP_ALLOCATE|[16]|Bytes:4
01:31:30.32 (37042093)|HEAP_ALLOCATE|[16]|Bytes:20
01:31:30.32 (37053053)|HEAP_ALLOCATE|[16]|Bytes:1
01:31:30.32 (37072648)|HEAP_ALLOCATE|[16]|Bytes:4
01:31:30.32 (37087879)|VARIABLE_ASSIGNMENT|[16]|CCPullTripFromConcurAndSFService.tripConncurEndDate|"2018-02-03T00:00:00.000Z"
01:31:30.32 (37092616)|STATEMENT_EXECUTE|[17]
01:31:30.32 (37097608)|VARIABLE_ASSIGNMENT|[17]|CCPullTripFromConcurAndSFService.pullTripEndpoint|""
01:31:30.32 (37105456)|METHOD_EXIT|[1]|CCPullTripFromConcurAndSFService
01:31:30.32 (37116039)|METHOD_ENTRY|[17]|01p29000000A138|CCPullTripFromConcurAndSFService.loginToConcurSystem()
01:31:30.32 (37134585)|STATEMENT_EXECUTE|[135]
01:31:30.32 (37136116)|STATEMENT_EXECUTE|[137]
01:31:30.32 (37138879)|HEAP_ALLOCATE|[137]|Bytes:13
01:31:30.32 (45978732)|HEAP_ALLOCATE|[137]|Bytes:56
01:31:30.32 (46003414)|VARIABLE_SCOPE_BEGIN|[137]|coni|Concur_Integration__c|true|false
