37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:07:57.0 (306585)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:07:57.0 (342685)|EXECUTION_STARTED
07:07:57.0 (346385)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:07:57.0 (213874831)|SYSTEM_MODE_ENTER|true
07:07:57.0 (214210886)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:07:57.0 (214232756)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:07:57.0 (214379588)|HEAP_ALLOCATE|[72]|Bytes:3
07:07:57.0 (214420707)|HEAP_ALLOCATE|[77]|Bytes:152
07:07:57.0 (214435697)|HEAP_ALLOCATE|[342]|Bytes:408
07:07:57.0 (214448896)|HEAP_ALLOCATE|[355]|Bytes:408
07:07:57.0 (214461566)|HEAP_ALLOCATE|[467]|Bytes:48
07:07:57.0 (214490810)|HEAP_ALLOCATE|[139]|Bytes:6
07:07:57.0 (214503842)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:07:57.0 (214510369)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:07:57.0 (214514097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:07:57.0 (214517884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
07:07:57.0 (214544573)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:07:57.0 (214551177)|STATEMENT_EXECUTE|[1]
07:07:57.0 (214556228)|STATEMENT_EXECUTE|[1]
07:07:57.0 (214557278)|STATEMENT_EXECUTE|[3]
07:07:57.0 (218530501)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:07:57.0 (218547029)|HEAP_ALLOCATE|[3]|Bytes:1
07:07:57.0 (218553085)|HEAP_ALLOCATE|[3]|Bytes:1
07:07:57.0 (218577795)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:07:57.0 (218582398)|STATEMENT_EXECUTE|[1]
07:07:57.0 (218585548)|STATEMENT_EXECUTE|[1]
07:07:57.0 (218612632)|HEAP_ALLOCATE|[50]|Bytes:5
07:07:57.0 (218633806)|HEAP_ALLOCATE|[56]|Bytes:5
07:07:57.0 (218640741)|HEAP_ALLOCATE|[64]|Bytes:7
07:07:57.0 (218964839)|SYSTEM_MODE_ENTER|false
07:07:57.0 (218980171)|HEAP_ALLOCATE|[3]|Bytes:5
07:07:57.0 (218988528)|SYSTEM_MODE_EXIT|false
07:07:57.0 (218997470)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:07:57.0 (219015084)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:07:57.0 (219052022)|SYSTEM_MODE_ENTER|false
07:07:57.0 (219057480)|HEAP_ALLOCATE|[6]|Bytes:5
07:07:57.0 (219061591)|STATEMENT_EXECUTE|[5]
07:07:57.0 (219067018)|STATEMENT_EXECUTE|[7]
07:07:57.0 (219887984)|HEAP_ALLOCATE|[7]|Bytes:20
07:07:57.0 (219941492)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x308e6d66
07:07:57.0 (219949233)|STATEMENT_EXECUTE|[9]
07:07:57.0 (219952144)|HEAP_ALLOCATE|[9]|Bytes:14
07:07:57.0 (220095215)|HEAP_ALLOCATE|[9]|Bytes:145
07:07:57.0 (220125916)|HEAP_ALLOCATE|[9]|Bytes:159
07:07:57.0 (220149175)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:07:57.0 (220157395)|STATEMENT_EXECUTE|[10]
07:07:57.0 (220162763)|SYSTEM_MODE_EXIT|false
07:07:57.0 (220170272)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:07:57.0 (220203193)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
