37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:16:27.0 (69867)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:16:27.0 (107499)|EXECUTION_STARTED
01:16:27.0 (111960)|CODE_UNIT_STARTED|[EXTERNAL]|066j0000002vLO5|VF: /apex/CreateOpportunity
01:16:27.0 (1008292)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066j0000002vLO5
01:16:27.0 (41828883)|HEAP_ALLOCATE|[72]|Bytes:3
01:16:27.0 (41882782)|HEAP_ALLOCATE|[77]|Bytes:152
01:16:27.0 (41902383)|HEAP_ALLOCATE|[342]|Bytes:408
01:16:27.0 (41925262)|HEAP_ALLOCATE|[355]|Bytes:408
01:16:27.0 (41946776)|HEAP_ALLOCATE|[467]|Bytes:48
01:16:27.0 (41983338)|HEAP_ALLOCATE|[139]|Bytes:6
01:16:27.0 (42013498)|HEAP_ALLOCATE|[50]|Bytes:5
01:16:27.0 (42040390)|HEAP_ALLOCATE|[56]|Bytes:5
01:16:27.0 (42060536)|HEAP_ALLOCATE|[64]|Bytes:7
01:16:27.0 (55391520)|VARIABLE_SCOPE_BEGIN|[4]|CreateOpportunityExt.IOP_RECORDTYPE|String|false|true
01:16:27.0 (55432218)|VARIABLE_SCOPE_BEGIN|[3109]|CreateOpportunityExt.SOBER_ANSWER_YES|String|false|true
01:16:27.0 (55450116)|VARIABLE_SCOPE_BEGIN|[99]|CreateOpportunityExt.opportunityId|Id|false|true
01:16:27.0 (95926837)|VF_DESERIALIZE_VIEWSTATE_END
01:16:27.0 (131087214)|SYSTEM_MODE_ENTER|true
01:16:27.0 (131149055)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:407
01:16:27.0 (131177857)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1568
01:16:27.0 (131185765)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:747
01:16:27.0 (131192066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
01:16:27.0 (131197529)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
01:16:27.0 (131223589)|VARIABLE_ASSIGNMENT|[EXTERNAL]|CreateOpportunityExt.IOP_RECORDTYPE|"IOP"
01:16:27.0 (131231215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
01:16:27.0 (131240476)|VARIABLE_ASSIGNMENT|[EXTERNAL]|CreateOpportunityExt.SOBER_ANSWER_YES|"Yes"
01:16:27.0 (131261396)|METHOD_ENTRY|[1]|01pj0000004Sbv3|CreateOpportunityExt.CreateOpportunityExt()
01:16:27.0 (131266780)|STATEMENT_EXECUTE|[1]
01:16:27.0 (131273679)|STATEMENT_EXECUTE|[1]
01:16:27.0 (131275307)|STATEMENT_EXECUTE|[1044]
01:16:27.0 (131276692)|STATEMENT_EXECUTE|[1052]
01:16:27.0 (131277838)|STATEMENT_EXECUTE|[1799]
01:16:27.0 (131279249)|STATEMENT_EXECUTE|[1869]
01:16:27.0 (131280531)|STATEMENT_EXECUTE|[1910]
01:16:27.0 (131281615)|STATEMENT_EXECUTE|[1952]
01:16:27.0 (131282799)|STATEMENT_EXECUTE|[1993]
