37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
08:22:38.0 (320877)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
08:22:38.0 (369991)|EXECUTION_STARTED
08:22:38.0 (374760)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
08:22:38.0 (2167187)|SYSTEM_MODE_ENTER|true
08:22:38.0 (2398981)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
08:22:38.0 (2412655)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
08:22:38.0 (2597211)|HEAP_ALLOCATE|[72]|Bytes:3
08:22:38.0 (2640989)|HEAP_ALLOCATE|[77]|Bytes:152
08:22:38.0 (2660022)|HEAP_ALLOCATE|[342]|Bytes:408
08:22:38.0 (2681840)|HEAP_ALLOCATE|[355]|Bytes:408
08:22:38.0 (2701719)|HEAP_ALLOCATE|[467]|Bytes:48
08:22:38.0 (2734467)|HEAP_ALLOCATE|[139]|Bytes:6
08:22:38.0 (2754409)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
08:22:38.0 (2764452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
08:22:38.0 (2769637)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
08:22:38.0 (2774708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:22:38.0 (2793209)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
08:22:38.0 (2801350)|STATEMENT_EXECUTE|[1]
08:22:38.0 (2806616)|STATEMENT_EXECUTE|[1]
08:22:38.0 (2807985)|STATEMENT_EXECUTE|[3]
08:22:38.0 (5664536)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
08:22:38.0 (5684999)|HEAP_ALLOCATE|[3]|Bytes:1
08:22:38.0 (5693411)|HEAP_ALLOCATE|[3]|Bytes:1
08:22:38.0 (5785691)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
08:22:38.0 (5793818)|STATEMENT_EXECUTE|[1]
08:22:38.0 (5796894)|STATEMENT_EXECUTE|[1]
08:22:38.0 (5826660)|HEAP_ALLOCATE|[50]|Bytes:5
08:22:38.0 (5849913)|HEAP_ALLOCATE|[56]|Bytes:5
08:22:38.0 (5861329)|HEAP_ALLOCATE|[64]|Bytes:7
08:22:38.0 (6217478)|SYSTEM_MODE_ENTER|false
08:22:38.0 (6235988)|HEAP_ALLOCATE|[3]|Bytes:5
08:22:38.0 (6248918)|SYSTEM_MODE_EXIT|false
08:22:38.0 (6259876)|METHOD_EXIT|[1]|PAW_YearEnd_Config
08:22:38.0 (6274496)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
08:22:38.0 (6314771)|SYSTEM_MODE_ENTER|false
08:22:38.0 (6323411)|HEAP_ALLOCATE|[6]|Bytes:5
08:22:38.0 (6329544)|STATEMENT_EXECUTE|[5]
