37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:06:18.0 (368550)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:06:18.0 (420858)|EXECUTION_STARTED
07:06:18.0 (427066)|CODE_UNIT_STARTED|[EXTERNAL]|066j0000002vLOq|VF: /apex/OpportunityStagePage
07:06:18.0 (10512593)|SYSTEM_MODE_ENTER|true
07:06:18.0 (10836554)|VARIABLE_SCOPE_BEGIN|[3]|OpportunityStageCont.STAGE_ADMITTED|String|false|true
07:06:18.0 (10851152)|VARIABLE_SCOPE_BEGIN|[4]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|String|false|true
07:06:18.0 (11005447)|HEAP_ALLOCATE|[72]|Bytes:3
07:06:18.0 (11064276)|HEAP_ALLOCATE|[77]|Bytes:152
07:06:18.0 (11086626)|HEAP_ALLOCATE|[342]|Bytes:408
07:06:18.0 (11109255)|HEAP_ALLOCATE|[355]|Bytes:408
07:06:18.0 (11129664)|HEAP_ALLOCATE|[467]|Bytes:48
07:06:18.0 (11165755)|HEAP_ALLOCATE|[139]|Bytes:6
07:06:18.0 (11187219)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:06:18.0 (11195906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:328
07:06:18.0 (11200118)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
07:06:18.0 (11204544)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
07:06:18.0 (11208204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:06:18.0 (11248855)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED|"Admitted"
07:06:18.0 (11257005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
07:06:18.0 (11265596)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|"Admitted/Closed"
07:06:18.0 (11280052)|METHOD_ENTRY|[1]|01pj0000004Sbw4|OpportunityStageCont.OpportunityStageCont()
07:06:18.0 (11286579)|STATEMENT_EXECUTE|[1]
07:06:18.0 (11291467)|STATEMENT_EXECUTE|[1]
07:06:18.0 (11328254)|HEAP_ALLOCATE|[50]|Bytes:5
07:06:18.0 (11357345)|HEAP_ALLOCATE|[56]|Bytes:5
07:06:18.0 (11368373)|HEAP_ALLOCATE|[64]|Bytes:7
07:06:18.0 (11403193)|SYSTEM_MODE_ENTER|false
07:06:18.0 (11421674)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:06:18.0 (11427984)|STATEMENT_EXECUTE|[87]
07:06:18.0 (11433857)|SYSTEM_MODE_EXIT|false
07:06:18.0 (11444937)|METHOD_EXIT|[1]|OpportunityStageCont
07:06:18.0 (11735074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
07:06:18.0 (11748703)|VARIABLE_SCOPE_BEGIN|[20]|this|OpportunityStageCont|true|false
07:06:18.0 (11840722)|VARIABLE_ASSIGNMENT|[20]|this|{}|0x4e32ff18
07:06:18.0 (11867044)|SYSTEM_MODE_ENTER|false
07:06:18.0 (11875210)|HEAP_ALLOCATE|[21]|Bytes:5
07:06:18.0 (11880647)|STATEMENT_EXECUTE|[1]
07:06:18.0 (11890305)|HEAP_ALLOCATE|[21]|Bytes:5
07:06:18.0 (11894474)|STATEMENT_EXECUTE|[6]
07:06:18.0 (11895887)|STATEMENT_EXECUTE|[7]
07:06:18.0 (11896903)|STATEMENT_EXECUTE|[8]
07:06:18.0 (11898098)|STATEMENT_EXECUTE|[9]
07:06:18.0 (11899042)|STATEMENT_EXECUTE|[10]
07:06:18.0 (11900093)|STATEMENT_EXECUTE|[11]
07:06:18.0 (11901066)|STATEMENT_EXECUTE|[12]
07:06:18.0 (11901950)|STATEMENT_EXECUTE|[13]
07:06:18.0 (11902850)|STATEMENT_EXECUTE|[14]
07:06:18.0 (11903732)|STATEMENT_EXECUTE|[15]
07:06:18.0 (11904626)|STATEMENT_EXECUTE|[16]
07:06:18.0 (11905655)|STATEMENT_EXECUTE|[17]
07:06:18.0 (11906642)|STATEMENT_EXECUTE|[18]
07:06:18.0 (11916904)|HEAP_ALLOCATE|[21]|Bytes:6
07:06:18.0 (11961525)|STATEMENT_EXECUTE|[20]
07:06:18.0 (11963478)|STATEMENT_EXECUTE|[21]
07:06:18.0 (12074543)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4e32ff18
07:06:18.0 (12097453)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
07:06:18.0 (12106309)|HEAP_ALLOCATE|[13]|Bytes:5
07:06:18.0 (12118963)|VARIABLE_ASSIGNMENT|[13]|this.flagRTC|false|0x4e32ff18
07:06:18.0 (12130622)|STATEMENT_EXECUTE|[22]
07:06:18.0 (12193230)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagRTC":false}|0x4e32ff18
07:06:18.0 (12206578)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
07:06:18.0 (12214433)|HEAP_ALLOCATE|[14]|Bytes:5
07:06:18.0 (12223760)|VARIABLE_ASSIGNMENT|[14]|this.flagIOP|false|0x4e32ff18
07:06:18.0 (12234057)|STATEMENT_EXECUTE|[23]
07:06:18.0 (12325712)|HEAP_ALLOCATE|[23]|Bytes:54
07:06:18.0 (12391498)|HEAP_ALLOCATE|[23]|Bytes:24
07:06:18.0 (12420284)|HEAP_ALLOCATE|[23]|Bytes:2
07:06:18.0 (12466057)|HEAP_ALLOCATE|[23]|Bytes:4
07:06:18.0 (12515274)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false}|0x4e32ff18
07:06:18.0 (12769600)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00629000004NTeZAAW"
07:06:18.0 (12846061)|VARIABLE_ASSIGNMENT|[17]|this.opptID|"00629000004NTeZAAW"|0x4e32ff18
07:06:18.0 (12861373)|STATEMENT_EXECUTE|[24]
07:06:18.0 (12865736)|HEAP_ALLOCATE|[24]|Bytes:84
07:06:18.0 (12885214)|HEAP_ALLOCATE|[24]|Bytes:4
07:06:18.0 (12898528)|HEAP_ALLOCATE|[24]|Bytes:7
07:06:18.0 (13041429)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"opptID":"00629000004NTeZAAW"}|0x4e32ff18
07:06:18.0 (14393503)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, StageName, Recordtype.Name, IsClosed FROM Opportunity WHERE ID = :tmpVar1
07:06:18.0 (35826733)|SOQL_EXECUTE_END|[24]|Rows:1
07:06:18.0 (35872452)|HEAP_ALLOCATE|[24]|Bytes:8
07:06:18.0 (35901973)|HEAP_ALLOCATE|[24]|Bytes:186
07:06:18.0 (35993576)|HEAP_ALLOCATE|[24]|Bytes:8
07:06:18.0 (36018882)|HEAP_ALLOCATE|[24]|Bytes:37
07:06:18.0 (36076983)|HEAP_ALLOCATE|[24]|Bytes:24
