37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:02:21.0 (364931)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:02:21.0 (406033)|EXECUTION_STARTED
07:02:21.0 (411443)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:02:21.0 (988701)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660a0000009uTC
07:02:21.0 (5411943)|HEAP_ALLOCATE|[72]|Bytes:3
07:02:21.0 (5462102)|HEAP_ALLOCATE|[77]|Bytes:152
07:02:21.0 (5482795)|HEAP_ALLOCATE|[342]|Bytes:408
07:02:21.0 (5504804)|HEAP_ALLOCATE|[355]|Bytes:408
07:02:21.0 (5531151)|HEAP_ALLOCATE|[467]|Bytes:48
07:02:21.0 (5564349)|HEAP_ALLOCATE|[139]|Bytes:6
07:02:21.0 (5594056)|HEAP_ALLOCATE|[50]|Bytes:5
07:02:21.0 (5618258)|HEAP_ALLOCATE|[56]|Bytes:5
07:02:21.0 (5629446)|HEAP_ALLOCATE|[64]|Bytes:7
07:02:21.0 (8460677)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:02:21.0 (8477642)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:02:21.0 (13889165)|VF_DESERIALIZE_VIEWSTATE_END
07:02:21.15 (15984757)|SYSTEM_MODE_ENTER|true
07:02:21.15 (16066800)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
07:02:21.15 (16079789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
07:02:21.15 (16091375)|SYSTEM_METHOD_ENTRY|[1]|PageMessagesComponentController.PageMessagesComponentController()
07:02:21.15 (16098402)|STATEMENT_EXECUTE|[1]
07:02:21.17 (17125479)|SYSTEM_MODE_ENTER|true
07:02:21.17 (17186811)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:02:21.17 (17196712)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
07:02:21.17 (17244633)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x67fa4bf7
07:02:21.17 (17251730)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
07:02:21.17 (17260867)|VARIABLE_ASSIGNMENT|[88]|escape|null
07:02:21.0 (17501024)|SYSTEM_MODE_ENTER|true
07:02:21.0 (17536443)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:02:21.0 (17549281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:02:21.0 (17554756)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:02:21.0 (17559512)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
07:02:21.0 (17570072)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:02:21.0 (17575954)|STATEMENT_EXECUTE|[1]
07:02:21.0 (17579952)|STATEMENT_EXECUTE|[1]
07:02:21.0 (17581497)|STATEMENT_EXECUTE|[3]
07:02:21.0 (18281067)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:02:21.0 (18300994)|HEAP_ALLOCATE|[3]|Bytes:1
07:02:21.0 (18309682)|HEAP_ALLOCATE|[3]|Bytes:1
07:02:21.0 (18322778)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:02:21.0 (18327878)|STATEMENT_EXECUTE|[1]
07:02:21.0 (18330725)|STATEMENT_EXECUTE|[1]
07:02:21.0 (18350306)|SYSTEM_MODE_ENTER|false
07:02:21.0 (18365401)|HEAP_ALLOCATE|[3]|Bytes:5
07:02:21.0 (18374714)|SYSTEM_MODE_EXIT|false
07:02:21.0 (18384520)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:02:21.0 (18405208)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:02:21.0 (18443859)|SYSTEM_MODE_ENTER|false
07:02:21.0 (18452778)|HEAP_ALLOCATE|[6]|Bytes:5
07:02:21.0 (18459118)|STATEMENT_EXECUTE|[5]
07:02:21.0 (18463322)|STATEMENT_EXECUTE|[7]
07:02:21.0 (19928336)|HEAP_ALLOCATE|[7]|Bytes:20
07:02:21.0 (19976834)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x1859841c
07:02:21.0 (19987115)|STATEMENT_EXECUTE|[9]
07:02:21.0 (19990878)|HEAP_ALLOCATE|[9]|Bytes:14
07:02:21.0 (20185098)|HEAP_ALLOCATE|[9]|Bytes:145
07:02:21.0 (20217256)|HEAP_ALLOCATE|[9]|Bytes:159
07:02:21.0 (20245171)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:02:21.0 (20256365)|STATEMENT_EXECUTE|[10]
07:02:21.0 (20262053)|SYSTEM_MODE_EXIT|false
07:02:21.0 (20271743)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:02:21.0 (20320339)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
07:02:21.0 (20327244)|STATEMENT_EXECUTE|[522]
07:02:21.0 (20333453)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
07:02:21.0 (21827969)|SYSTEM_MODE_ENTER|true
07:02:21.0 (23702704)|SYSTEM_MODE_ENTER|true
07:02:21.0 (23767618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:476
07:02:21.0 (23779855)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:71
07:02:21.0 (29333271)|SYSTEM_MODE_ENTER|true
07:02:21.0 (29430777)|SYSTEM_MODE_ENTER|true
