40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:42:17.0 (370327)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:42:17.0 (433225)|EXECUTION_STARTED
01:42:17.0 (440127)|CODE_UNIT_STARTED|[EXTERNAL]|01p0a000004sKkq|CCPullReservationConcurQueuebleJob
01:42:17.0 (650419)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:17.0 (686732)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:17.0 (701665)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:17.0 (716496)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:17.0 (730076)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:17.0 (756640)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:17.0 (809682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:42:17.0 (822473)|SYSTEM_METHOD_ENTRY|[14]|QueueableContextImpl.QueueableContextImpl()
01:42:17.0 (827194)|STATEMENT_EXECUTE|[14]
01:42:17.0 (834499)|SYSTEM_METHOD_EXIT|[14]|QueueableContextImpl
01:42:17.0 (841278)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:17.0 (845015)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:17.0 (851265)|VARIABLE_SCOPE_BEGIN|[21]|this|System.QueueableContextImpl|true|false
01:42:17.0 (927328)|VARIABLE_ASSIGNMENT|[21]|this|{}|0x18fa8058
01:42:17.0 (934646)|VARIABLE_SCOPE_BEGIN|[21]|jobId|Id|false|false
01:42:17.0 (1039047)|VARIABLE_ASSIGNMENT|[21]|jobId|"7072900000OOYW0AAP"
01:42:17.0 (4365155)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:17.0 (4380766)|METHOD_ENTRY|[1]|01p0a000004sKkq|CCPullReservationConcurQueuebleJob.CCPullReservationConcurQueuebleJob()
01:42:17.0 (4386234)|STATEMENT_EXECUTE|[1]
01:42:17.0 (4390149)|STATEMENT_EXECUTE|[1]
01:42:17.0 (4401076)|METHOD_EXIT|[1]|CCPullReservationConcurQueuebleJob
01:42:17.0 (4409613)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:42:17.0 (4415311)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:17.0 (4425272)|VARIABLE_SCOPE_BEGIN|[14]|this|CCPullReservationConcurQueuebleJob|true|false
01:42:17.0 (4467397)|VARIABLE_ASSIGNMENT|[14]|this|{"accessToken":"0_l6lhbg6m5vi182YUo0 (8 more) ...","mapIdConcurTrip":"0x1c173987"}|0x56b3c476
01:42:17.0 (4478760)|VARIABLE_SCOPE_BEGIN|[14]|context|System.QueueableContext|true|false
01:42:17.0 (4558745)|VARIABLE_ASSIGNMENT|[14]|context|{"jobId":"7072900000OOYW0AAP"}|0x18fa8058
01:42:17.0 (4576205)|STATEMENT_EXECUTE|[15]
01:42:17.0 (4578590)|STATEMENT_EXECUTE|[16]
01:42:17.0 (5221767)|HEAP_ALLOCATE|[16]|Bytes:99
01:42:17.0 (5231704)|HEAP_ALLOCATE|[16]|Bytes:11
01:42:17.0 (5239943)|METHOD_ENTRY|[1]|01p0a000004sKko|CCPullReservationConcurBatch.CCPullReservationConcurBatch()
01:42:17.0 (5244714)|STATEMENT_EXECUTE|[1]
01:42:17.0 (5247336)|STATEMENT_EXECUTE|[1]
01:42:17.0 (5250938)|METHOD_EXIT|[1]|CCPullReservationConcurBatch
01:42:17.0 (5257529)|HEAP_ALLOCATE|[16]|Bytes:32
01:42:17.0 (5287339)|CONSTRUCTOR_ENTRY|[16]|01p0a000004sKko|<init>(Map<String,Trip__c>,String)
01:42:17.0 (5315702)|VARIABLE_SCOPE_BEGIN|[14]|this|CCPullReservationConcurBatch|true|false
01:42:17.0 (5347531)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x1a0776b8
01:42:17.0 (5358028)|VARIABLE_SCOPE_BEGIN|[14]|mapIdConcurTrip|Map<String,Trip__c>|true|false
01:42:17.0 (5456619)|VARIABLE_ASSIGNMENT|[14]|mapIdConcurTrip|{"gWupfQyvIhB9hYHZVnTR (16 more) ...":{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Des Moines (49 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:59:00.000Z","End_Date__c":"2018-02-02T09:56:00","Start_Date__c":"2018-02-02T07:15:00","Trip_ID__c":"gWupfQyvIhB9hYHZVnTR (16 more) ...","Trip_Name__c":"Trip from Des Moines (36 more) ...","ID__c":"https://www.concurso (69 more) ..."},"gWupfQyvJjx5obv70ak0 (16 more) ...":{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Sacramento (48 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:28:00.000Z","End_Date__c":"2018-02-04T20:55:00","Start_Date__c":"2018-02-04T16:00:00","Trip_ID__c":"gWupfQyvJjx5obv70ak0 (16 more) ...","Trip_Name__c":"Trip from Sacramento (35 more) ...","ID__c":"https://www.concurso (69 more) ..."}}|0x1c173987
01:42:17.0 (5484810)|VARIABLE_SCOPE_BEGIN|[14]|accessTokenParam|String|false|false
01:42:17.0 (5498284)|VARIABLE_ASSIGNMENT|[14]|accessTokenParam|"0_l6lhbg6m5vi182YUo0 (8 more) ..."
01:42:17.0 (5508720)|STATEMENT_EXECUTE|[1]
01:42:17.0 (5510961)|STATEMENT_EXECUTE|[6]
01:42:17.0 (5512768)|STATEMENT_EXECUTE|[7]
01:42:17.0 (5514265)|STATEMENT_EXECUTE|[8]
01:42:17.0 (5515624)|STATEMENT_EXECUTE|[9]
01:42:17.0 (5517005)|STATEMENT_EXECUTE|[10]
01:42:17.0 (5518953)|STATEMENT_EXECUTE|[11]
01:42:17.0 (5520372)|STATEMENT_EXECUTE|[12]
01:42:17.0 (5611635)|HEAP_ALLOCATE|[12]|Bytes:4
