40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:42:28.0 (361756)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:42:28.0 (414494)|EXECUTION_STARTED
01:42:28.0 (418702)|CODE_UNIT_STARTED|[EXTERNAL]|01p0a000004sKko|CCPullReservationConcurBatch
01:42:28.0 (2874036)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:28.0 (2926696)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:28.0 (2952335)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:28.0 (2968647)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:28.0 (2982513)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:28.0 (3012087)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:28.0 (5239772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1220
01:42:28.0 (7403369)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:42:28.0 (7431318)|SYSTEM_METHOD_ENTRY|[15]|BatchableContextImpl.BatchableContextImpl()
01:42:28.0 (7442400)|STATEMENT_EXECUTE|[15]
01:42:28.0 (7471313)|SYSTEM_METHOD_EXIT|[15]|BatchableContextImpl
01:42:28.0 (7483179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:42:28.0 (7490365)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:28.0 (7506270)|VARIABLE_SCOPE_BEGIN|[31]|this|Database.BatchableContextImpl|true|false
01:42:28.0 (7600023)|VARIABLE_ASSIGNMENT|[31]|this|{}|0x7da167d3
01:42:28.0 (7610727)|VARIABLE_SCOPE_BEGIN|[31]|jobId|Id|false|false
01:42:28.0 (7765514)|VARIABLE_ASSIGNMENT|[31]|jobId|"7072900000OOYD5AAP"
01:42:28.0 (7775669)|VARIABLE_SCOPE_BEGIN|[31]|childJobId|Id|false|false
01:42:28.0 (7793137)|VARIABLE_ASSIGNMENT|[31]|childJobId|null
01:42:28.0 (8532435)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:99
01:42:28.0 (8545544)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:42:28.0 (8555862)|METHOD_ENTRY|[1]|01p0a000004sKko|CCPullReservationConcurBatch.CCPullReservationConcurBatch()
01:42:28.0 (8561504)|STATEMENT_EXECUTE|[1]
01:42:28.0 (8565450)|STATEMENT_EXECUTE|[1]
01:42:28.0 (8571458)|METHOD_EXIT|[1]|CCPullReservationConcurBatch
01:42:28.0 (8577721)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
01:42:28.0 (8580689)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:42:28.0 (8617794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:42:28.0 (8625726)|VARIABLE_SCOPE_BEGIN|[30]|this|CCPullReservationConcurBatch|true|false
