37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
03:09:51.0 (306129)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
03:09:51.0 (347352)|EXECUTION_STARTED
03:09:51.0 (352499)|CODE_UNIT_STARTED|[EXTERNAL]|066j0000002vLOq|VF: /apex/OpportunityStagePage
03:09:51.0 (8347371)|SYSTEM_MODE_ENTER|true
03:09:51.0 (8622907)|VARIABLE_SCOPE_BEGIN|[3]|OpportunityStageCont.STAGE_ADMITTED|String|false|true
03:09:51.0 (8638906)|VARIABLE_SCOPE_BEGIN|[4]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|String|false|true
03:09:51.0 (8814599)|HEAP_ALLOCATE|[72]|Bytes:3
03:09:51.0 (8863359)|HEAP_ALLOCATE|[77]|Bytes:152
03:09:51.0 (8904209)|HEAP_ALLOCATE|[342]|Bytes:408
03:09:51.0 (8931545)|HEAP_ALLOCATE|[355]|Bytes:408
03:09:51.0 (8954364)|HEAP_ALLOCATE|[467]|Bytes:48
03:09:51.0 (8992489)|HEAP_ALLOCATE|[139]|Bytes:6
03:09:51.0 (9031315)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:09:51.0 (9042022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:328
03:09:51.0 (9049268)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
03:09:51.0 (9055705)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
03:09:51.0 (9061057)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
03:09:51.0 (9089211)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED|"Admitted"
03:09:51.0 (9097466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
03:09:51.0 (9105216)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|"Admitted/Closed"
03:09:51.0 (9118544)|METHOD_ENTRY|[1]|01pj0000004Sbw4|OpportunityStageCont.OpportunityStageCont()
03:09:51.0 (9127448)|STATEMENT_EXECUTE|[1]
03:09:51.0 (9132907)|STATEMENT_EXECUTE|[1]
03:09:51.0 (9184678)|HEAP_ALLOCATE|[50]|Bytes:5
03:09:51.0 (9215310)|HEAP_ALLOCATE|[56]|Bytes:5
03:09:51.0 (9229473)|HEAP_ALLOCATE|[64]|Bytes:7
03:09:51.0 (9259124)|SYSTEM_MODE_ENTER|false
03:09:51.0 (9276722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
03:09:51.0 (9284741)|STATEMENT_EXECUTE|[87]
03:09:51.0 (9290776)|SYSTEM_MODE_EXIT|false
03:09:51.0 (9301848)|METHOD_EXIT|[1]|OpportunityStageCont
03:09:51.0 (9309240)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
03:09:51.0 (9319155)|VARIABLE_SCOPE_BEGIN|[20]|this|OpportunityStageCont|true|false
03:09:51.0 (9386638)|VARIABLE_ASSIGNMENT|[20]|this|{}|0x71e8d425
03:09:51.0 (9411930)|SYSTEM_MODE_ENTER|false
03:09:51.0 (9424617)|HEAP_ALLOCATE|[21]|Bytes:5
03:09:51.0 (9430528)|STATEMENT_EXECUTE|[1]
03:09:51.0 (9438120)|HEAP_ALLOCATE|[21]|Bytes:5
03:09:51.0 (9444064)|STATEMENT_EXECUTE|[6]
03:09:51.0 (9445736)|STATEMENT_EXECUTE|[7]
03:09:51.0 (9446970)|STATEMENT_EXECUTE|[8]
03:09:51.0 (9449308)|STATEMENT_EXECUTE|[9]
03:09:51.0 (9450721)|STATEMENT_EXECUTE|[10]
03:09:51.0 (9451979)|STATEMENT_EXECUTE|[11]
03:09:51.0 (9453059)|STATEMENT_EXECUTE|[12]
03:09:51.0 (9455430)|STATEMENT_EXECUTE|[13]
03:09:51.0 (9456674)|STATEMENT_EXECUTE|[14]
03:09:51.0 (9457787)|STATEMENT_EXECUTE|[15]
03:09:51.0 (9458940)|STATEMENT_EXECUTE|[16]
03:09:51.0 (9459995)|STATEMENT_EXECUTE|[17]
03:09:51.0 (9461118)|STATEMENT_EXECUTE|[18]
03:09:51.0 (9472077)|HEAP_ALLOCATE|[21]|Bytes:6
03:09:51.0 (9515773)|STATEMENT_EXECUTE|[20]
