37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:16:33.0 (59351)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:16:33.0 (97743)|EXECUTION_STARTED
01:16:33.0 (102998)|CODE_UNIT_STARTED|[EXTERNAL]|066j0000002vLOq|VF: /apex/OpportunityStagePage
01:16:33.0 (13089995)|SYSTEM_MODE_ENTER|true
01:16:33.0 (13407890)|HEAP_ALLOCATE|[72]|Bytes:3
01:16:33.0 (13453182)|HEAP_ALLOCATE|[77]|Bytes:152
01:16:33.0 (13474348)|HEAP_ALLOCATE|[342]|Bytes:408
01:16:33.0 (13494810)|HEAP_ALLOCATE|[355]|Bytes:408
01:16:33.0 (13513873)|HEAP_ALLOCATE|[467]|Bytes:48
01:16:33.0 (13548745)|HEAP_ALLOCATE|[139]|Bytes:6
01:16:33.0 (13598628)|VARIABLE_SCOPE_BEGIN|[3]|OpportunityStageCont.STAGE_ADMITTED|String|false|true
01:16:33.0 (13612457)|VARIABLE_SCOPE_BEGIN|[4]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|String|false|true
01:16:33.0 (13654671)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:16:33.0 (13668139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:328
01:16:33.0 (13674509)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
01:16:33.0 (13680726)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
01:16:33.0 (13686149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:16:33.0 (13723939)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED|"Admitted"
01:16:33.0 (13733775)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:15
01:16:33.0 (13750767)|VARIABLE_ASSIGNMENT|[EXTERNAL]|OpportunityStageCont.STAGE_ADMITTED_CLOSED|"Admitted/Closed"
01:16:33.0 (13765960)|METHOD_ENTRY|[1]|01pj0000004Sbw4|OpportunityStageCont.OpportunityStageCont()
01:16:33.0 (13774049)|STATEMENT_EXECUTE|[1]
01:16:33.0 (13779130)|STATEMENT_EXECUTE|[1]
01:16:33.0 (13814611)|HEAP_ALLOCATE|[50]|Bytes:5
01:16:33.0 (13837679)|HEAP_ALLOCATE|[56]|Bytes:5
01:16:33.0 (13856001)|HEAP_ALLOCATE|[64]|Bytes:7
01:16:33.0 (13883024)|SYSTEM_MODE_ENTER|false
01:16:33.0 (13894392)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:16:33.0 (13901584)|STATEMENT_EXECUTE|[87]
01:16:33.0 (13907204)|SYSTEM_MODE_EXIT|false
01:16:33.0 (13917713)|METHOD_EXIT|[1]|OpportunityStageCont
01:16:33.0 (13928578)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
01:16:33.0 (13936486)|VARIABLE_SCOPE_BEGIN|[20]|this|OpportunityStageCont|true|false
01:16:33.0 (14011627)|VARIABLE_ASSIGNMENT|[20]|this|{}|0x4e64faf9
01:16:33.0 (14035401)|SYSTEM_MODE_ENTER|false
01:16:33.0 (14043463)|HEAP_ALLOCATE|[21]|Bytes:5
01:16:33.0 (14049372)|STATEMENT_EXECUTE|[1]
01:16:33.0 (14056652)|HEAP_ALLOCATE|[21]|Bytes:5
01:16:33.0 (14061396)|STATEMENT_EXECUTE|[6]
01:16:33.0 (14063406)|STATEMENT_EXECUTE|[7]
01:16:33.0 (14064964)|STATEMENT_EXECUTE|[8]
01:16:33.0 (14067040)|STATEMENT_EXECUTE|[9]
01:16:33.0 (14068596)|STATEMENT_EXECUTE|[10]
01:16:33.0 (14070286)|STATEMENT_EXECUTE|[11]
01:16:33.0 (14071700)|STATEMENT_EXECUTE|[12]
01:16:33.0 (14073405)|STATEMENT_EXECUTE|[13]
01:16:33.0 (14074938)|STATEMENT_EXECUTE|[14]
01:16:33.0 (14076497)|STATEMENT_EXECUTE|[15]
01:16:33.0 (14077979)|STATEMENT_EXECUTE|[16]
01:16:33.0 (14079410)|STATEMENT_EXECUTE|[17]
01:16:33.0 (14080982)|STATEMENT_EXECUTE|[18]
01:16:33.0 (14089842)|HEAP_ALLOCATE|[21]|Bytes:6
01:16:33.0 (14129737)|STATEMENT_EXECUTE|[20]
01:16:33.0 (14131895)|STATEMENT_EXECUTE|[21]
01:16:33.0 (14193653)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4e64faf9
01:16:33.0 (14208607)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:16:33.0 (14217445)|HEAP_ALLOCATE|[13]|Bytes:5
01:16:33.0 (14229281)|VARIABLE_ASSIGNMENT|[13]|this.flagRTC|false|0x4e64faf9
01:16:33.0 (14243721)|STATEMENT_EXECUTE|[22]
01:16:33.0 (14286491)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagRTC":false}|0x4e64faf9
01:16:33.0 (14299796)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:16:33.0 (14307886)|HEAP_ALLOCATE|[14]|Bytes:5
01:16:33.0 (14316581)|VARIABLE_ASSIGNMENT|[14]|this.flagIOP|false|0x4e64faf9
01:16:33.0 (14327955)|STATEMENT_EXECUTE|[23]
01:16:33.0 (14414044)|HEAP_ALLOCATE|[23]|Bytes:54
01:16:33.0 (14474467)|HEAP_ALLOCATE|[23]|Bytes:24
01:16:33.0 (14501763)|HEAP_ALLOCATE|[23]|Bytes:2
01:16:33.0 (14541412)|HEAP_ALLOCATE|[23]|Bytes:4
01:16:33.0 (14588732)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false}|0x4e64faf9
01:16:33.0 (14929282)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00629000005D2rcAAC"
01:16:33.0 (15028545)|VARIABLE_ASSIGNMENT|[17]|this.opptID|"00629000005D2rcAAC"|0x4e64faf9
01:16:33.0 (15045789)|STATEMENT_EXECUTE|[24]
01:16:33.0 (15052667)|HEAP_ALLOCATE|[24]|Bytes:84
01:16:33.0 (15071824)|HEAP_ALLOCATE|[24]|Bytes:4
01:16:33.0 (15084344)|HEAP_ALLOCATE|[24]|Bytes:7
01:16:33.0 (15249838)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (16584959)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT id, StageName, Recordtype.Name, IsClosed FROM Opportunity WHERE ID = :tmpVar1
01:16:33.0 (21570040)|SOQL_EXECUTE_END|[24]|Rows:1
01:16:33.0 (21595326)|HEAP_ALLOCATE|[24]|Bytes:8
01:16:33.0 (21617871)|HEAP_ALLOCATE|[24]|Bytes:173
01:16:33.0 (21726094)|HEAP_ALLOCATE|[24]|Bytes:8
01:16:33.0 (21741436)|HEAP_ALLOCATE|[24]|Bytes:37
01:16:33.0 (21788278)|HEAP_ALLOCATE|[24]|Bytes:24
01:16:33.0 (21968508)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (22002683)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"00629000005D2rcAAC","StageName":"In Process","RecordTypeId":"012j00000015GSJAA2","IsClosed":false,"RecordType":{"Name":"Residential Treatmen (1 more) ...","Id":"012j00000015GSJAA2"}}|0x43d5aae9
01:16:33.0 (22033489)|VARIABLE_ASSIGNMENT|[16]|this.opp|{"Id":"00629000005D2rcAAC","StageName":"In Process","RecordTypeId":"012j00000015GSJAA2","IsClosed":false,"RecordType":{"Name":"Residential Treatmen (1 more) ...","Id":"012j00000015GSJAA2"}}|0x4e64faf9
01:16:33.0 (22052206)|STATEMENT_EXECUTE|[33]
01:16:33.0 (22205209)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (22222587)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:16:33.0 (22232488)|HEAP_ALLOCATE|[12]|Bytes:5
01:16:33.0 (22244126)|VARIABLE_ASSIGNMENT|[12]|this.loadOnce|true|0x4e64faf9
01:16:33.0 (22401693)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"loadOnce":true,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (22420898)|STATEMENT_EXECUTE|[34]
01:16:33.0 (22559940)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"loadOnce":true,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (22659017)|HEAP_ALLOCATE|[35]|Bytes:21
01:16:33.0 (22693231)|STATEMENT_EXECUTE|[35]
01:16:33.0 (22695812)|STATEMENT_EXECUTE|[36]
01:16:33.0 (22853900)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"loadOnce":true,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (22870606)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:16:33.0 (22880430)|HEAP_ALLOCATE|[13]|Bytes:5
01:16:33.0 (22892220)|VARIABLE_ASSIGNMENT|[13]|this.flagRTC|true|0x4e64faf9
01:16:33.0 (22905390)|STATEMENT_EXECUTE|[37]
01:16:33.0 (23044672)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":true,"loadOnce":true,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (23060547)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:16:33.0 (23069057)|HEAP_ALLOCATE|[14]|Bytes:5
01:16:33.0 (23079413)|VARIABLE_ASSIGNMENT|[14]|this.flagIOP|false|0x4e64faf9
01:16:33.0 (23224690)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":true,"loadOnce":true,"opp":"0x43d5aae9","opptID":"00629000005D2rcAAC"}|0x4e64faf9
01:16:33.0 (23253996)|HEAP_ALLOCATE|[39]|Bytes:20
01:16:33.0 (23269673)|STATEMENT_EXECUTE|[39]
01:16:33.0 (23275869)|SYSTEM_MODE_EXIT|false
01:16:33.0 (24878348)|SYSTEM_MODE_ENTER|true
01:16:33.0 (24910231)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:56
01:16:33.0 (24919688)|VARIABLE_SCOPE_BEGIN|[20]|this|OpportunityStageCont|true|false
01:16:33.0 (24961618)|VARIABLE_ASSIGNMENT|[20]|this|{}|0x2f07e361
01:16:33.0 (24983844)|SYSTEM_MODE_ENTER|false
01:16:33.0 (24993032)|HEAP_ALLOCATE|[21]|Bytes:5
01:16:33.0 (25000092)|STATEMENT_EXECUTE|[1]
01:16:33.0 (25008618)|HEAP_ALLOCATE|[21]|Bytes:5
01:16:33.0 (25013587)|STATEMENT_EXECUTE|[6]
01:16:33.0 (25015421)|STATEMENT_EXECUTE|[7]
01:16:33.0 (25017013)|STATEMENT_EXECUTE|[8]
01:16:33.0 (25018553)|STATEMENT_EXECUTE|[9]
01:16:33.0 (25020079)|STATEMENT_EXECUTE|[10]
01:16:33.0 (25021786)|STATEMENT_EXECUTE|[11]
01:16:33.0 (25023125)|STATEMENT_EXECUTE|[12]
01:16:33.0 (25024556)|STATEMENT_EXECUTE|[13]
01:16:33.0 (25025953)|STATEMENT_EXECUTE|[14]
01:16:33.0 (25027431)|STATEMENT_EXECUTE|[15]
01:16:33.0 (25029085)|STATEMENT_EXECUTE|[16]
01:16:33.0 (25030543)|STATEMENT_EXECUTE|[17]
01:16:33.0 (25032061)|STATEMENT_EXECUTE|[18]
01:16:33.0 (25051941)|STATEMENT_EXECUTE|[20]
01:16:33.0 (25054037)|STATEMENT_EXECUTE|[21]
01:16:33.0 (25088535)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2f07e361
01:16:33.0 (25102168)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:16:33.0 (25111390)|HEAP_ALLOCATE|[13]|Bytes:5
01:16:33.0 (25122778)|VARIABLE_ASSIGNMENT|[13]|this.flagRTC|false|0x2f07e361
01:16:33.0 (25135153)|STATEMENT_EXECUTE|[22]
01:16:33.0 (25168206)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagRTC":false}|0x2f07e361
01:16:33.0 (25180325)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:16:33.0 (25188623)|HEAP_ALLOCATE|[14]|Bytes:5
01:16:33.0 (25196909)|VARIABLE_ASSIGNMENT|[14]|this.flagIOP|false|0x2f07e361
01:16:33.0 (25207869)|STATEMENT_EXECUTE|[23]
01:16:33.0 (25226464)|HEAP_ALLOCATE|[23]|Bytes:54
01:16:33.0 (25259339)|HEAP_ALLOCATE|[23]|Bytes:24
01:16:33.0 (25301089)|HEAP_ALLOCATE|[23]|Bytes:4
01:16:33.0 (25341834)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false}|0x2f07e361
01:16:33.0 (25441997)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"00629000005D2rcAAC"
01:16:33.0 (25521822)|VARIABLE_ASSIGNMENT|[17]|this.opptID|"00629000005D2rcAAC"|0x2f07e361
01:16:33.0 (25536104)|STATEMENT_EXECUTE|[24]
01:16:33.0 (25549630)|HEAP_ALLOCATE|[24]|Bytes:4
01:16:33.0 (25688692)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"flagIOP":false,"flagRTC":false,"opptID":"00629000005D2rcAAC"}|0x2f07e361
