40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
01:31:37.0 (328469)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
01:31:37.0 (372728)|EXECUTION_STARTED
01:31:37.0 (376596)|CODE_UNIT_STARTED|[EXTERNAL]|01p0a000004sKko|CCPullReservationConcurBatch
01:31:37.0 (2668820)|HEAP_ALLOCATE|[72]|Bytes:3
01:31:37.0 (2719803)|HEAP_ALLOCATE|[77]|Bytes:152
01:31:37.0 (2735164)|HEAP_ALLOCATE|[342]|Bytes:408
01:31:37.0 (2749161)|HEAP_ALLOCATE|[355]|Bytes:408
01:31:37.0 (2762201)|HEAP_ALLOCATE|[467]|Bytes:48
01:31:37.0 (2787884)|HEAP_ALLOCATE|[139]|Bytes:6
01:31:37.0 (5521419)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1220
01:31:37.0 (7663520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:31:37.0 (7683888)|SYSTEM_METHOD_ENTRY|[15]|BatchableContextImpl.BatchableContextImpl()
01:31:37.0 (7689126)|STATEMENT_EXECUTE|[15]
01:31:37.0 (7700075)|SYSTEM_METHOD_EXIT|[15]|BatchableContextImpl
01:31:37.0 (7707184)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:31:37.0 (7717275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:37.0 (7726194)|VARIABLE_SCOPE_BEGIN|[31]|this|Database.BatchableContextImpl|true|false
01:31:37.0 (7775255)|VARIABLE_ASSIGNMENT|[31]|this|{}|0x7477ef36
01:31:37.0 (7781101)|VARIABLE_SCOPE_BEGIN|[31]|jobId|Id|false|false
01:31:37.0 (7871266)|VARIABLE_ASSIGNMENT|[31]|jobId|"7072900000OOY8rAAH"
01:31:37.0 (7877493)|VARIABLE_SCOPE_BEGIN|[31]|childJobId|Id|false|false
01:31:37.0 (7886205)|VARIABLE_ASSIGNMENT|[31]|childJobId|null
01:31:37.0 (8381561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:99
01:31:37.0 (8393632)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:31:37.0 (8401575)|METHOD_ENTRY|[1]|01p0a000004sKko|CCPullReservationConcurBatch.CCPullReservationConcurBatch()
01:31:37.0 (8406708)|STATEMENT_EXECUTE|[1]
01:31:37.0 (8409859)|STATEMENT_EXECUTE|[1]
01:31:37.0 (8414649)|METHOD_EXIT|[1]|CCPullReservationConcurBatch
01:31:37.0 (8420081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
01:31:37.0 (8423551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:31:37.0 (8455922)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
01:31:37.0 (8462214)|VARIABLE_SCOPE_BEGIN|[30]|this|CCPullReservationConcurBatch|true|false
01:31:37.0 (8500651)|VARIABLE_ASSIGNMENT|[30]|this|{"accessToken":"0_k1orShZA0pCDXmEifx (8 more) ...","lstApxlog":"0x4af3fb7e","mapCncIDoppID":"0x73aaea27","mapCncIDReservation":"0x4cf67a4f","mapCncIDTrip":"0x2c6e7440","mapIdConcurNewTrip":"0x2657c727","mapTripReservation":"0x590cf5a0"}|0x125020c3
01:31:37.0 (8510354)|VARIABLE_SCOPE_BEGIN|[30]|BC|Database.BatchableContext|true|false
01:31:37.0 (8566767)|VARIABLE_ASSIGNMENT|[30]|BC|{"jobId":"7072900000OOY8rAAH"}|0x7477ef36
01:31:37.0 (8574627)|VARIABLE_SCOPE_BEGIN|[30]|scope|List<Trip__c>|true|false
01:31:37.0 (8626719)|VARIABLE_ASSIGNMENT|[30]|scope|[{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Des Moines (49 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:59:00.000Z","End_Date__c":"2018-02-02T09:56:00","Start_Date__c":"2018-02-02T07:15:00","Trip_ID__c":"gWupfQyvIhB9hYHZVnTR (16 more) ...","Trip_Name__c":"Trip from Des Moines (36 more) ...","ID__c":"https://www.concurso (69 more) ..."},{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Sacramento (48 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:28:00.000Z","End_Date__c":"2018-02-04T20:55:00","Start_Date__c":"2018-02-04T16:00:00","Trip_ID__c":"gWupfQyvJjx5obv70ak0 (16 more) ...","Trip_Name__c":"Trip from Sacramento (35 more) ...","ID__c":"https://www.concurso (69 more) ..."}]|0x18189fad
01:31:37.0 (8645691)|STATEMENT_EXECUTE|[30]
01:31:37.0 (8647343)|STATEMENT_EXECUTE|[32]
01:31:37.0 (9301277)|HEAP_ALLOCATE|[32]|Bytes:16
01:31:37.0 (9311290)|HEAP_ALLOCATE|[32]|Bytes:11
01:31:37.0 (9319050)|METHOD_ENTRY|[1]|01p0a000004sKkp|CCPullReservationConcurBatchService.CCPullReservationConcurBatchService()
01:31:37.0 (9323825)|STATEMENT_EXECUTE|[1]
01:31:37.0 (9326363)|STATEMENT_EXECUTE|[1]
01:31:37.0 (9330935)|METHOD_EXIT|[1]|CCPullReservationConcurBatchService
01:31:37.0 (9339392)|HEAP_ALLOCATE|[32]|Bytes:20
01:31:37.0 (9354359)|CONSTRUCTOR_ENTRY|[32]|01p0a000004sKkp|<init>()
01:31:37.0 (9379150)|VARIABLE_SCOPE_BEGIN|[1]|this|CCPullReservationConcurBatchService|true|false
01:31:37.0 (9408817)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4472f4d1
01:31:37.0 (9424847)|STATEMENT_EXECUTE|[1]
01:31:37.0 (9426180)|STATEMENT_EXECUTE|[5]
01:31:37.0 (9438031)|HEAP_ALLOCATE|[5]|Bytes:4
01:31:37.0 (9463235)|VARIABLE_ASSIGNMENT|[5]|this.reservationCount|{}|0x4472f4d1
01:31:37.0 (9468212)|STATEMENT_EXECUTE|[6]
01:31:37.0 (9477905)|HEAP_ALLOCATE|[6]|Bytes:4
01:31:37.0 (9487312)|VARIABLE_ASSIGNMENT|[6]|this.mapIDIsTripCreate|{}|0x4472f4d1
01:31:37.0 (9491630)|STATEMENT_EXECUTE|[7]
01:31:37.0 (9505502)|HEAP_ALLOCATE|[7]|Bytes:4
01:31:37.0 (9536383)|VARIABLE_ASSIGNMENT|[7]|this.mapConIDTripToInsert|{}|0x4472f4d1
01:31:37.0 (9540974)|STATEMENT_EXECUTE|[8]
01:31:37.0 (9548697)|HEAP_ALLOCATE|[8]|Bytes:4
01:31:37.0 (9577038)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:31:37.0 (9583797)|VARIABLE_ASSIGNMENT|[8]|this.lstTripResToInsert|[]|0x4472f4d1
01:31:37.0 (9590688)|CONSTRUCTOR_EXIT|[32]|01p0a000004sKkp|<init>()
01:31:37.0 (9629094)|METHOD_ENTRY|[32]|01p0a000004sKkp|CCPullReservationConcurBatchService.CCPullReservationConcurBatchExecute(List<Trip__c>, String, Map<String,Trip__c>, Map<String,List<Reservation__c>>, Map<String,String>, List<Apex_Debug_log__c>)
01:31:37.0 (9638227)|VARIABLE_SCOPE_BEGIN|[14]|this|CCPullReservationConcurBatchService|true|false
01:31:37.0 (9658946)|VARIABLE_ASSIGNMENT|[14]|this|{"lstTripResToInsert":"0x1cf2d23b","mapConIDTripToInsert":"0x40cbd3ff","mapIDIsTripCreate":"0x13cc734b","reservationCount":"0x2120a219"}|0x4472f4d1
01:31:37.0 (9665346)|VARIABLE_SCOPE_BEGIN|[14]|newtripList|List<Trip__c>|true|false
01:31:37.0 (9698008)|VARIABLE_ASSIGNMENT|[14]|newtripList|[{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Des Moines (49 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:59:00.000Z","End_Date__c":"2018-02-02T09:56:00","Start_Date__c":"2018-02-02T07:15:00","Trip_ID__c":"gWupfQyvIhB9hYHZVnTR (16 more) ...","Trip_Name__c":"Trip from Des Moines (36 more) ...","ID__c":"https://www.concurso (69 more) ..."},{"Booking_Source__c":"Sabre","Trip_Ref__c":"Trip from Sacramento (48 more) ...","Modified_Date_Time__ (1 more) ...":"2018-02-02T00:28:00.000Z","End_Date__c":"2018-02-04T20:55:00","Start_Date__c":"2018-02-04T16:00:00","Trip_ID__c":"gWupfQyvJjx5obv70ak0 (16 more) ...","Trip_Name__c":"Trip from Sacramento (35 more) ...","ID__c":"https://www.concurso (69 more) ..."}]|0x18189fad
01:31:37.0 (9719191)|VARIABLE_SCOPE_BEGIN|[14]|accessToken|String|false|false
01:31:37.0 (9727566)|VARIABLE_ASSIGNMENT|[14]|accessToken|"0_k1orShZA0pCDXmEifx (8 more) ..."
01:31:37.0 (9731912)|VARIABLE_SCOPE_BEGIN|[14]|mapCncIDTrip|Map<String,Trip__c>|true|false
01:31:37.0 (9740277)|VARIABLE_ASSIGNMENT|[14]|mapCncIDTrip|{}|0x2c6e7440
01:31:37.0 (9745364)|VARIABLE_SCOPE_BEGIN|[14]|mapCncIDReservation|Map<String,List<Reservation__c>>|true|false
01:31:37.0 (9751464)|VARIABLE_ASSIGNMENT|[14]|mapCncIDReservation|{}|0x4cf67a4f
01:31:37.0 (9755857)|VARIABLE_SCOPE_BEGIN|[14]|mapCncIDopportunityID|Map<String,String>|true|false
01:31:37.0 (9764733)|VARIABLE_ASSIGNMENT|[14]|mapCncIDopportunityID|{}|0x73aaea27
01:31:37.0 (9769230)|VARIABLE_SCOPE_BEGIN|[14]|lstApxlog|List<Apex_Debug_log__c>|true|false
01:31:37.0 (9775999)|VARIABLE_ASSIGNMENT|[14]|lstApxlog|[]|0x4af3fb7e
01:31:37.0 (9783584)|STATEMENT_EXECUTE|[21]
01:31:37.0 (9785028)|STATEMENT_EXECUTE|[41]
01:31:37.0 (10308280)|HEAP_ALLOCATE|[41]|Bytes:5
01:31:37.0 (10320387)|HEAP_ALLOCATE|[41]|Bytes:36
01:31:37.0 (10324849)|HEAP_ALLOCATE|[41]|Bytes:35
01:31:37.0 (10327964)|HEAP_ALLOCATE|[41]|Bytes:35
01:31:37.0 (10331869)|HEAP_ALLOCATE|[41]|Bytes:15
01:31:37.0 (10345018)|HEAP_ALLOCATE|[50]|Bytes:5
01:31:37.0 (10361824)|HEAP_ALLOCATE|[56]|Bytes:5
01:31:37.0 (10370492)|HEAP_ALLOCATE|[64]|Bytes:7
01:31:37.0 (10417063)|HEAP_ALLOCATE|[41]|Bytes:56
01:31:37.0 (11857990)|HEAP_ALLOCATE|[41]|Bytes:890
01:31:37.0 (11907399)|HEAP_ALLOCATE|[41]|Bytes:890
01:31:37.0 (11956394)|CONSTRUCTOR_ENTRY|[41]|01p0a000000THee|<init>(String,String,String,Integer,Datetime,String)
