37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
07:34:02.0 (260404)|USER_INFO|[EXTERNAL]|00529000000zYiy|bhakti.gujrathi@eternussolutions.com.frnstgng|Central Standard Time|GMT-06:00
07:34:02.0 (295169)|EXECUTION_STARTED
07:34:02.0 (300021)|CODE_UNIT_STARTED|[EXTERNAL]|0660a0000009uTC|VF: /apex/PAW_New_Edit
07:34:02.0 (297452230)|SYSTEM_MODE_ENTER|true
07:34:02.0 (297832524)|VARIABLE_SCOPE_BEGIN|[35]|PAW_New_EditCntrllr.globalSchemaMap|Map<String,Schema.SObjectType>|true|true
07:34:02.0 (297857978)|VARIABLE_SCOPE_BEGIN|[3]|PAW_New_EditCntrllr.yearEndMode|Boolean|false|true
07:34:02.0 (298024592)|HEAP_ALLOCATE|[72]|Bytes:3
07:34:02.0 (298065853)|HEAP_ALLOCATE|[77]|Bytes:152
07:34:02.0 (298078947)|HEAP_ALLOCATE|[342]|Bytes:408
07:34:02.0 (298090792)|HEAP_ALLOCATE|[355]|Bytes:408
07:34:02.0 (298102838)|HEAP_ALLOCATE|[467]|Bytes:48
07:34:02.0 (298131559)|HEAP_ALLOCATE|[139]|Bytes:6
07:34:02.0 (298148725)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
07:34:02.0 (298156694)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:304
07:34:02.0 (298161120)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:98
07:34:02.0 (298165358)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
07:34:02.0 (298196992)|METHOD_ENTRY|[1]|01p0a000004sKzV|PAW_New_EditCntrllr.PAW_New_EditCntrllr()
07:34:02.0 (298204554)|STATEMENT_EXECUTE|[1]
07:34:02.0 (298208819)|STATEMENT_EXECUTE|[1]
07:34:02.0 (298209940)|STATEMENT_EXECUTE|[3]
07:34:02.0 (302672109)|VARIABLE_SCOPE_BEGIN|[3]|PAW_YearEnd_Config.setting|Year_End_PAW_Settings__c|true|true
07:34:02.0 (302706842)|HEAP_ALLOCATE|[3]|Bytes:1
07:34:02.0 (302717344)|HEAP_ALLOCATE|[3]|Bytes:1
07:34:02.0 (302752178)|METHOD_ENTRY|[1]|01p29000000Aswf|PAW_YearEnd_Config.PAW_YearEnd_Config()
07:34:02.0 (302759272)|STATEMENT_EXECUTE|[1]
07:34:02.0 (302764002)|STATEMENT_EXECUTE|[1]
07:34:02.0 (302802587)|HEAP_ALLOCATE|[50]|Bytes:5
07:34:02.0 (302832998)|HEAP_ALLOCATE|[56]|Bytes:5
07:34:02.0 (302858101)|HEAP_ALLOCATE|[64]|Bytes:7
07:34:02.0 (303285021)|SYSTEM_MODE_ENTER|false
07:34:02.0 (303309930)|HEAP_ALLOCATE|[3]|Bytes:5
07:34:02.0 (303325668)|SYSTEM_MODE_EXIT|false
07:34:02.0 (303339202)|METHOD_EXIT|[1]|PAW_YearEnd_Config
07:34:02.0 (303372257)|METHOD_ENTRY|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:34:02.0 (303442630)|SYSTEM_MODE_ENTER|false
07:34:02.0 (303453029)|HEAP_ALLOCATE|[6]|Bytes:5
07:34:02.0 (303460128)|STATEMENT_EXECUTE|[5]
07:34:02.0 (303467057)|STATEMENT_EXECUTE|[7]
07:34:02.0 (304707872)|HEAP_ALLOCATE|[7]|Bytes:20
07:34:02.0 (304785397)|VARIABLE_ASSIGNMENT|[7]|PAW_YearEnd_Config.setting|{"IsDeleted":false,"Name":"Year End PAW Setting (11 more) ...","SetupOwnerId":"00529000000zYiyAAE","Year_End_Mode_Enable (4 more) ...":false}|0x2c5ca91c
07:34:02.0 (304799890)|STATEMENT_EXECUTE|[9]
07:34:02.0 (304805217)|HEAP_ALLOCATE|[9]|Bytes:14
07:34:02.0 (305019880)|HEAP_ALLOCATE|[9]|Bytes:145
07:34:02.0 (305058939)|HEAP_ALLOCATE|[9]|Bytes:159
07:34:02.0 (305094025)|USER_DEBUG|[9]|DEBUG|>>> setting : Year_End_PAW_Settings__c:{IsDeleted=false, Name=Year End PAW Settings (Profile), SetupOwnerId=00529000000zYiyAAE, Year_End_Mode_Enabled__c=false}
07:34:02.0 (305109292)|STATEMENT_EXECUTE|[10]
07:34:02.0 (305117616)|SYSTEM_MODE_EXIT|false
07:34:02.0 (305130851)|METHOD_EXIT|[3]|01p29000000Aswf|PAW_YearEnd_Config.fetch()
07:34:02.0 (305197898)|VARIABLE_ASSIGNMENT|[3]|PAW_New_EditCntrllr.yearEndMode|false
07:34:02.0 (305212149)|STATEMENT_EXECUTE|[522]
07:34:02.0 (305224779)|METHOD_EXIT|[1]|PAW_New_EditCntrllr
07:34:02.0 (320992306)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:112
07:34:02.0 (321116610)|VARIABLE_SCOPE_BEGIN|[41]|this|PAW_New_EditCntrllr|true|false
07:34:02.0 (321267280)|VARIABLE_ASSIGNMENT|[41]|this|{}|0x5f01c3bf
07:34:02.0 (321291121)|STATEMENT_EXECUTE|[1]
07:34:02.0 (321293910)|STATEMENT_EXECUTE|[7]
07:34:02.0 (321296197)|STATEMENT_EXECUTE|[8]
07:34:02.0 (321297635)|STATEMENT_EXECUTE|[9]
07:34:02.0 (321299046)|STATEMENT_EXECUTE|[10]
07:34:02.0 (321300872)|STATEMENT_EXECUTE|[11]
07:34:02.0 (321333197)|VARIABLE_ASSIGNMENT|[11]|this.oppId|""|0x5f01c3bf
07:34:02.0 (321338864)|STATEMENT_EXECUTE|[12]
07:34:02.0 (321340163)|STATEMENT_EXECUTE|[13]
07:34:02.0 (321341088)|STATEMENT_EXECUTE|[14]
07:34:02.0 (321341986)|STATEMENT_EXECUTE|[15]
07:34:02.0 (321342894)|STATEMENT_EXECUTE|[16]
07:34:02.0 (321343822)|STATEMENT_EXECUTE|[18]
07:34:02.0 (321344725)|STATEMENT_EXECUTE|[19]
07:34:02.0 (321345632)|STATEMENT_EXECUTE|[20]
07:34:02.0 (321346525)|STATEMENT_EXECUTE|[21]
07:34:02.0 (321347410)|STATEMENT_EXECUTE|[22]
07:34:02.0 (321348335)|STATEMENT_EXECUTE|[23]
07:34:02.0 (321349248)|STATEMENT_EXECUTE|[24]
07:34:02.0 (321350141)|STATEMENT_EXECUTE|[25]
07:34:02.0 (321351039)|STATEMENT_EXECUTE|[26]
07:34:02.0 (321351964)|STATEMENT_EXECUTE|[27]
07:34:02.0 (321352855)|STATEMENT_EXECUTE|[28]
07:34:02.0 (321353760)|STATEMENT_EXECUTE|[30]
07:34:02.0 (321354669)|STATEMENT_EXECUTE|[31]
07:34:02.0 (321355570)|STATEMENT_EXECUTE|[32]
07:34:02.0 (321356461)|STATEMENT_EXECUTE|[33]
07:34:02.0 (321357629)|STATEMENT_EXECUTE|[37]
07:34:02.0 (321358533)|STATEMENT_EXECUTE|[38]
07:34:02.0 (321371818)|HEAP_ALLOCATE|[11]|Bytes:6
07:34:02.0 (321439620)|STATEMENT_EXECUTE|[41]
07:34:02.0 (321441782)|STATEMENT_EXECUTE|[44]
07:34:02.0 (343606261)|HEAP_ALLOCATE|[44]|Bytes:2408
07:34:02.0 (344295998)|VARIABLE_ASSIGNMENT|[44]|PAW_New_EditCntrllr.globalSchemaMap|"{abused_substance__c=Abused_Substance__c, abused_substance__feed=Abused_Substance__Feed, abused_substance__history=Abused_Substance__History, acceptedeventrelation=AcceptedEventRelation, account=Account, account_review__c=Account_Review__c, account_review__history=Account_Review__History, account_satisfaction_survey__c=Account_Satisfaction_Survey__c, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, ...}"|0x49c79e27
07:34:02.0 (344315723)|STATEMENT_EXECUTE|[45]
07:34:02.0 (344505403)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"oppId":""}|0x5f01c3bf
07:34:02.0 (344526371)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
07:34:02.0 (344536167)|HEAP_ALLOCATE|[32]|Bytes:5
07:34:02.0 (344550005)|VARIABLE_ASSIGNMENT|[32]|this.isTalbott|false|0x5f01c3bf
07:34:02.0 (344561372)|STATEMENT_EXECUTE|[46]
